STOPCODE,stop_name,total_boardings,lat,lon,POSTCODE,lsoa11cd,lad_code,lad_name,employment_all_30min,hospitals_30min,gp_30min,supermarkets_30min,pharmacies_30min,primary_schools_30min,secondary_schools_30min,main_bua_30min
27338,LILAC GARDENS,133.51257,51.51727499391976,-0.42941728026767356,UB3 2NY,E01002404,E09000017,Hillingdon,33400.0,2.0,12.0,4.0,16.0,16.0,5.0,0.0
27339,LILAC GARDENS,316.88049,51.517328071164975,-0.42868039997546903,UB3 2NY,E01002404,E09000017,Hillingdon,33400.0,2.0,12.0,4.0,16.0,16.0,5.0,0.0
2734,CROUCH END BROADWAY,1892.68963,51.578743819839836,-0.12375444923334877,N8 9SU,E01001990,E09000014,Haringey,92520.0,4.0,35.0,25.0,62.0,56.0,12.0,1.0
27340,SYCAMORE AVENUE,66.53448,51.51616796468998,-0.4266593364019137,UB3 2AW,E01002404,E09000017,Hillingdon,33400.0,2.0,12.0,4.0,16.0,16.0,5.0,0.0
27343,BOTWELL COMMON,96.72117,51.5118198661675,-0.42428718666178084,UB3 2AF,E01002405,E09000017,Hillingdon,35200.0,2.0,12.0,5.0,16.0,14.0,5.0,0.0
27345,KINGSTON LANE,166.15182,51.42411530947003,-0.32171569396522687,TW11 9JA,E01003836,E09000027,Richmond upon Thames,61275.0,3.0,13.0,10.0,26.0,23.0,3.0,0.0
27349,PRINCES ROAD,384.5973,51.43094459731639,-0.34540339699278233,TW11 8UD,E01003812,E09000027,Richmond upon Thames,65750.0,2.0,15.0,10.0,25.0,20.0,5.0,0.0
27350,ELMFIELD AVENUE,421.89286,51.427116085416145,-0.33350180601677537,TW11 8EE,E01003886,E09000027,Richmond upon Thames,67575.0,3.0,15.0,10.0,26.0,19.0,4.0,0.0
27351,ELMFIELD AVENUE,270.12404,51.42713240558952,-0.3321202927593841,TW11 8EW,E01003886,E09000027,Richmond upon Thames,67575.0,3.0,15.0,10.0,26.0,19.0,4.0,0.0
27353,TEDDINGTON LOCK,195.36506,51.42852442238042,-0.32379821905582956,TW11 9HX,E01003836,E09000027,Richmond upon Thames,61275.0,3.0,13.0,10.0,26.0,23.0,3.0,0.0
27354,MAPLE ROAD,229.54069,51.398996973636244,-0.3046798432974664,KT6 4BB,E01002967,E09000021,Kingston upon Thames,56500.0,2.0,15.0,12.0,22.0,27.0,4.0,0.0
27355,FAIRFAX ROAD,150.77931999999998,51.41941066323282,-0.3172138095037605,TW11 9JQ,E01003839,E09000027,Richmond upon Thames,55600.0,3.0,10.0,9.0,22.0,22.0,3.0,0.0
27356,HAMPTON WICK STATION,105.96498,51.41415325397483,-0.3124311958346255,KT1 4DQ,E01003834,E09000027,Richmond upon Thames,78725.0,4.0,22.0,14.0,38.0,34.0,6.0,0.0
27358,KINGSTON UNIVERSITY / COUNTY HALL,700.96055,51.40326591238941,-0.3045076161965636,KT1 2AY,E01002965,E09000021,Kingston upon Thames,64625.0,5.0,15.0,13.0,27.0,29.0,6.0,0.0
2736,PRINCE ALBERT RD / LORD'S CRICKET GROUND,18.10344,51.531209274220835,-0.16695855798650497,NW8 7RN,E01004725,E09000033,Westminster,1602195.0,28.0,68.0,19.0,158.0,77.0,20.0,0.0
27360,BROWN'S ROAD,251.31874,51.38811830761234,-0.29739269479724895,KT6 6HG,E01002999,E09000021,Kingston upon Thames,81900.0,1.0,20.0,18.0,37.0,30.0,4.0,0.0
27363,PRINCES ROAD,182.08845,51.431461164684634,-0.34568684024696866,TW11 8UB,E01003812,E09000027,Richmond upon Thames,65750.0,2.0,15.0,10.0,25.0,20.0,5.0,0.0
27364,GLOUCESTER ROAD,88.03309,51.429309583223215,-0.34360676187312433,TW11 8TP,E01003814,E09000027,Richmond upon Thames,51460.0,2.0,16.0,8.0,24.0,19.0,7.0,0.0
27365,GLOUCESTER ROAD,118.28298,51.428874149669134,-0.342701860692771,TW11 8TX,E01003811,E09000027,Richmond upon Thames,48075.0,2.0,15.0,6.0,22.0,18.0,4.0,0.0
27367,TEDDINGTON LOCK,361.8925,51.42850450272965,-0.32492097980373674,TW11 8AG,E01003891,E09000027,Richmond upon Thames,47125.0,3.0,11.0,8.0,23.0,18.0,5.0,0.0
27368,KINGSTON LANE,195.12215,51.423839707774825,-0.3213086667128854,TW11 9JP,E01003835,E09000027,Richmond upon Thames,50825.0,3.0,12.0,9.0,22.0,15.0,3.0,0.0
27369,FAIRFAX ROAD,189.33104,51.418723167076294,-0.3163042298373336,TW11 9PS,E01003837,E09000027,Richmond upon Thames,31675.0,2.0,6.0,8.0,13.0,9.0,1.0,0.0
2737,LONDON CENTRAL MOSQUE,604.17957,51.529438872174964,-0.1670296680433345,NW8 7RN,E01004725,E09000033,Westminster,1602195.0,28.0,68.0,19.0,158.0,77.0,20.0,0.0
27370,HAMPTON WICK STATION,341.37387,51.4145200039927,-0.31292101371557834,KT1 4DG,E01003834,E09000027,Richmond upon Thames,78725.0,4.0,22.0,14.0,38.0,34.0,6.0,0.0
27378,TOLWORTH TOWER / TOLWORTH STATION,32.99168,51.38034262116507,-0.27973314330967297,KT5 9EN,E01002919,E09000021,Kingston upon Thames,55125.0,1.0,14.0,12.0,28.0,24.0,7.0,0.0
27379,SURBITON STATION,385.59713,51.39349348693066,-0.30343150428128407,KT6 4PJ,E01002987,E09000021,Kingston upon Thames,107500.0,2.0,29.0,21.0,50.0,44.0,7.0,0.0
2738,LONDON CENTRAL MOSQUE,488.56758,51.5292492485307,-0.16697961586839613,NW8 7JD,E01004725,E09000033,Westminster,1602195.0,28.0,68.0,19.0,158.0,77.0,20.0,0.0
27383,WALTON AVENUE,413.25203,51.39873416447908,-0.25431692831141306,KT3 4NY,E01002985,E09000021,Kingston upon Thames,66450.0,3.0,15.0,14.0,31.0,24.0,7.0,0.0
27386,NEW MALDEN / THE FOUNTAIN,189.88831,51.398792559838355,-0.25703173308445243,KT3 3PP,E01002930,E09000021,Kingston upon Thames,90900.0,3.0,21.0,15.0,44.0,31.0,8.0,0.0
27387,NEW MALDEN / KINGSTON ROAD,1012.08364,51.39857215911778,-0.2567238445527193,KT3 3LT,E01002984,E09000021,Kingston upon Thames,42075.0,3.0,12.0,9.0,27.0,22.0,6.0,0.0
27388,ELM ROAD / NEW MALDEN BAPTIST CHURCH,234.48777,51.4009015386578,-0.26583621577006544,KT3 3NS,E01002928,E09000021,Kingston upon Thames,59550.0,3.0,14.0,13.0,31.0,26.0,6.0,0.0
27389,DARLASTON ROAD,178.47659,51.41635136238529,-0.21733296906049507,SW19 4JB,E01003404,E09000024,Merton,86915.0,4.0,17.0,13.0,37.0,29.0,9.0,0.0
27390,ARTERBERRY ROAD,61.11654,51.412106690433134,-0.2244292594329277,SW20 8RH,E01003446,E09000024,Merton,127815.0,2.0,36.0,23.0,58.0,48.0,12.0,0.0
27391,WEST BARNES LEVEL CROSSING,209.47219,51.4015245032434,-0.23707368339657214,KT3 4NH,E01003470,E09000024,Merton,59400.0,1.0,13.0,11.0,32.0,22.0,8.0,0.0
27392,WEST BARNES LEVEL CROSSING,249.77274,51.4030028770031,-0.2367149158520804,SW20 0JL,E01003447,E09000024,Merton,74065.0,2.0,17.0,10.0,32.0,23.0,9.0,0.0
27393,ARTERBERRY ROAD,265.83418,51.41242565958348,-0.22411491899303282,SW20 8RQ,E01003442,E09000024,Merton,62300.0,3.0,11.0,7.0,23.0,19.0,6.0,0.0
27398,RAYNES PARK METHODIST CHURCH,407.85913,51.41061625981348,-0.228743350973862,SW20 8RA,E01003443,E09000024,Merton,103865.0,2.0,28.0,17.0,48.0,38.0,11.0,0.0
27399,PEPYS ROAD,58.36769,51.41107600347076,-0.2264392096639089,SW20 8RG,E01003446,E09000024,Merton,127815.0,2.0,36.0,23.0,58.0,48.0,12.0,0.0
27402,WINDMILL ROAD,383.56539,51.49263086833707,-0.25776230687331747,W4 1PJ,E01002693,E09000018,Hounslow,207550.0,5.0,48.0,19.0,73.0,47.0,11.0,0.0
27447,UXBRIDGE ROAD,10.71384,51.50606324272644,-0.24494424019059977,W12 9BH,E01001861,E09000013,Hammersmith and Fulham,154985.0,3.0,42.0,12.0,61.0,46.0,11.0,0.0
27451,CHEQUERS LANE,111.95405,51.53065966040983,0.15083081989998443,RM9 6GS,E01000087,E09000002,Barking and Dagenham,31025.0,0.0,15.0,6.0,19.0,22.0,7.0,0.0
27454,CRICKLEWOOD BROADWAY / THE CROWN,1723.90401,51.556021737630815,-0.21434420266147378,NW2 3ED,E01000141,E09000003,Barnet,130980.0,3.0,45.0,21.0,81.0,62.0,13.0,0.0
27455,BEECH WALK,38.34986,51.61429632004849,-0.25348312198082296,NW7 3PS,E01000234,E09000003,Barnet,66990.0,3.0,28.0,13.0,43.0,36.0,6.0,0.0
27458,HORNSEY ROAD,107.3665,51.56733824910924,-0.12130934982302537,N4 3DR,E01002806,E09000019,Islington,202195.0,7.0,53.0,30.0,81.0,76.0,18.0,1.0
27459,MANOR DRIVE,29.08538,51.634737176935865,-0.1399990769889851,N14 5JG,E01000120,E09000003,Barnet,48015.0,1.0,21.0,11.0,36.0,33.0,9.0,0.0
27461,FOLLY LANE,97.37665,51.599468540841784,-0.03242275360175058,E17 5HF,E01004400,E09000031,Waltham Forest,44675.0,0.0,16.0,16.0,36.0,29.0,8.0,0.0
27462,MUSWELL HILL BROADWAY,0.0,51.5909159237846,-0.1421793801348656,N10 3SH,E01002022,E09000014,Haringey,119320.0,6.0,41.0,26.0,68.0,67.0,21.0,1.0
27463,DORKING ROAD,18.67519,51.60921915360742,0.22139949974080553,RM3 7TX,E01002278,E09000016,Havering,15495.0,0.0,10.0,3.0,8.0,12.0,4.0,0.0
27464,DORKING ROAD,7.351339999999999,51.60911810862426,0.22198673504495403,RM3 9AQ,E01002278,E09000016,Havering,15495.0,0.0,10.0,3.0,8.0,12.0,4.0,0.0
27465,DORKING WALK,57.49442,51.61062579022094,0.21834835962048185,RM3 7XR,E01002278,E09000016,Havering,15495.0,0.0,10.0,3.0,8.0,12.0,4.0,0.0
27466,DORKING WALK,13.21235,51.61033417493618,0.21902742965403685,RM3 9AG,E01002278,E09000016,Havering,15495.0,0.0,10.0,3.0,8.0,12.0,4.0,0.0
27467,ASHBOURNE ROAD,76.47852,51.613467616968386,0.21881916090349235,RM3 9AW,E01002276,E09000016,Havering,9420.0,0.0,9.0,1.0,4.0,8.0,3.0,0.0
27468,WINCANTON ROAD,35.86295,51.61511073154776,0.21800371509900987,RM3 9DH,E01002276,E09000016,Havering,9420.0,0.0,9.0,1.0,4.0,8.0,3.0,0.0
27469,TROOPERS DRIVE,36.63068,51.612686739783754,0.21969106349427758,RM3 9AD,E01002276,E09000016,Havering,9420.0,0.0,9.0,1.0,4.0,8.0,3.0,0.0
27470,WHITCHURCH ROAD,2.41441,51.613195101168465,0.22324031019652668,RM3 9AH,E01002276,E09000016,Havering,9420.0,0.0,9.0,1.0,4.0,8.0,3.0,0.0
27471,PRIORY ROAD,0.10941,51.61568634170986,0.22227867784161512,RM3 9AH,E01002276,E09000016,Havering,9420.0,0.0,9.0,1.0,4.0,8.0,3.0,0.0
27472,WINCANTON ROAD,53.79665,51.61701504938401,0.22097125753126096,RM3 9DH,E01002276,E09000016,Havering,9420.0,0.0,9.0,1.0,4.0,8.0,3.0,0.0
27475,FINSBURY SQUARE,0.0,51.52068631693614,-0.08578112891131597,EC2A 1RR,E01002704,E09000019,Islington,2386330.0,33.0,117.0,43.0,230.0,183.0,45.0,0.0
27476,EAST FINCHLEY STATION,571.11825,51.586915015688945,-0.1639378446371772,N2 9PJ,E01000182,E09000003,Barnet,334975.0,14.0,59.0,27.0,91.0,80.0,20.0,1.0
27477,EAST FINCHLEY STATION,390.29642,51.586671697439805,-0.16390434825906197,N2 0NW,E01000182,E09000003,Barnet,334975.0,14.0,59.0,27.0,91.0,80.0,20.0,1.0
27480,CHASE CROSS,120.57533,51.60388780534995,0.17911467862374914,RM1 4WL,E01002303,E09000016,Havering,15900.0,1.0,5.0,3.0,8.0,11.0,2.0,0.0
27481,GIDEA PARK STATION,443.5974,51.58155383056517,0.20632275942822192,RM2 6BX,E01002379,E09000016,Havering,87470.0,5.0,36.0,20.0,46.0,46.0,14.0,0.0
27495,TELFORD AVENUE,1313.21229,51.44201395927291,-0.12441355246222223,SW2 4TH,E01003137,E09000022,Lambeth,128000.0,3.0,48.0,30.0,72.0,71.0,18.0,0.0
27496,PHILLIMORE GARDENS,977.39049,51.499854117072985,-0.19664334960609606,W8 7RG,E01002865,E09000020,Kensington and Chelsea,1018400.0,22.0,80.0,19.0,155.0,76.0,20.0,0.0
27497,PHILLIMORE GARDENS,922.11802,51.499805196404644,-0.19638594217285954,W8 6BA,E01002817,E09000020,Kensington and Chelsea,676665.0,10.0,64.0,14.0,121.0,62.0,15.0,0.0
27498,SUMMIT CLOSE,60.34345,51.60601935242107,-0.2769355419239261,HA8 6EH,E01002119,E09000015,Harrow,45565.0,1.0,23.0,13.0,32.0,28.0,6.0,0.0
27499,BACON LANE,62.90019,51.604518313313484,-0.2806603006916012,HA8 6ET,E01002121,E09000015,Harrow,55640.0,1.0,30.0,13.0,33.0,36.0,10.0,0.0
27500,BACON LANE,110.43052,51.60413841386757,-0.2811223083753883,HA8 6ES,E01002121,E09000015,Harrow,55640.0,1.0,30.0,13.0,33.0,36.0,10.0,0.0
27501,MERLIN CRESCENT,123.82094,51.603614060919085,-0.2827738741825524,HA8 6BX,E01002121,E09000015,Harrow,55640.0,1.0,30.0,13.0,33.0,36.0,10.0,0.0
27502,MERLIN CRESCENT,111.7585,51.60316065405293,-0.28374403584836244,HA8 6BZ,E01002121,E09000015,Harrow,55640.0,1.0,30.0,13.0,33.0,36.0,10.0,0.0
27503,ST BRIDE'S AVENUE,201.88319,51.60170418474947,-0.2880731246586442,HA8 6AE,E01002200,E09000015,Harrow,67760.0,4.0,28.0,16.0,41.0,34.0,9.0,0.0
27504,ST BRIDE'S AVENUE,130.29716,51.60170039585596,-0.2878133511363131,HA8 6AE,E01002200,E09000015,Harrow,67760.0,4.0,28.0,16.0,41.0,34.0,9.0,0.0
27505,BRIDGEWATER GARDENS,72.57327000000001,51.59930879390603,-0.2909210547108907,HA8 6AS,E01002200,E09000015,Harrow,67760.0,4.0,28.0,16.0,41.0,34.0,9.0,0.0
27506,BRIDGEWATER GARDENS,63.67775,51.598575988803134,-0.2906164726884213,HA8 6BH,E01002200,E09000015,Harrow,67760.0,4.0,28.0,16.0,41.0,34.0,9.0,0.0
27507,MOLLISON WAY,55.20156,51.59659426010191,-0.28914599409128305,HA8 6AT,E01002200,E09000015,Harrow,67760.0,4.0,28.0,16.0,41.0,34.0,9.0,0.0
27508,MOLLISON WAY,8.6119,51.5962323949049,-0.28837993741610385,HA8 6AY,E01002200,E09000015,Harrow,67760.0,4.0,28.0,16.0,41.0,34.0,9.0,0.0
27509,CEDARS ROAD / CLAPHAM COMMON NORTH SIDE,258.99589,51.46205698649596,-0.14921662512832579,SW4 0PL,E01003042,E09000022,Lambeth,324645.0,4.0,56.0,30.0,92.0,90.0,17.0,0.0
27510,RAVENSCOURT PARK STATION,62.10268,51.49487253884757,-0.2344831013916815,W6 0JA,E01001929,E09000013,Hammersmith and Fulham,234410.0,4.0,58.0,17.0,88.0,63.0,14.0,0.0
27512,HERMITAGE STREET,215.04305,51.5198238074828,-0.17554526832346734,W2 1BE,E01033593,E09000033,Westminster,1953800.0,27.0,102.0,29.0,209.0,112.0,24.0,0.0
27514,JAMES LANE,59.19083,51.57810060041999,0.009072198760739315,E11 1NP,E01004362,E09000031,Waltham Forest,43175.0,3.0,31.0,5.0,41.0,28.0,8.0,0.0
27515,JAMES LANE,13.34293,51.57844669590066,0.007240044928615944,E11 1NU,E01004366,E09000031,Waltham Forest,58575.0,3.0,35.0,10.0,53.0,35.0,12.0,0.0
27516,WARNER ROAD,278.67309,51.47465217430022,-0.09454887261668739,SE5 0AT,E01003919,E09000028,Southwark,370095.0,7.0,58.0,32.0,92.0,95.0,22.0,0.0
27521,ACTON MAIN LINE STATION,393.95703,51.517926356693074,-0.2662523641831699,W3 0BP,E01001196,E09000009,Ealing,142160.0,4.0,32.0,9.0,45.0,30.0,11.0,0.0
27522,CRESWICK ROAD,97.04354,51.512342703524155,-0.27055722759278555,W3 9EZ,E01001199,E09000009,Ealing,89235.0,2.0,23.0,11.0,35.0,22.0,5.0,0.0
27523,CRESWICK ROAD,42.26298,51.51135706831814,-0.2707963099195826,W3 6ER,E01001202,E09000009,Ealing,159650.0,2.0,41.0,17.0,62.0,38.0,11.0,0.0
27524,FARADAY ROAD,336.50468,51.51468257623229,-0.26885443630570155,W3 6PH,E01001199,E09000009,Ealing,89235.0,2.0,23.0,11.0,35.0,22.0,5.0,0.0
27525,FARADAY ROAD,112.30902,51.51517475358443,-0.26869165294082725,W3 6PN,E01001199,E09000009,Ealing,89235.0,2.0,23.0,11.0,35.0,22.0,5.0,0.0
27526,TRAFALGAR ROAD / PRINCE OF WALES,198.99891,51.439537305273234,-0.347668445990227,TW2 5QW,E01003885,E09000027,Richmond upon Thames,57490.0,2.0,20.0,10.0,28.0,24.0,5.0,0.0
27527,GYPSY CORNER,177.93095,51.520258665310294,-0.2646503217119877,W3 0BX,E01001247,E09000009,Ealing,141560.0,3.0,34.0,10.0,59.0,32.0,13.0,0.0
27528,GOLDHAWK ROAD,57.23755,51.49947376805185,-0.23787836562757708,W6 0UA,E01001928,E09000013,Hammersmith and Fulham,237435.0,5.0,63.0,16.0,84.0,60.0,13.0,0.0
27529,GOLDHAWK ROAD,168.37241,51.49923598975612,-0.23761379502061014,W6 0UB,E01001928,E09000013,Hammersmith and Fulham,237435.0,5.0,63.0,16.0,84.0,60.0,13.0,0.0
27530,JOHN BETTS SCHOOL,68.07097,51.496736687640485,-0.23526106559352172,W6 0UA,E01001928,E09000013,Hammersmith and Fulham,237435.0,5.0,63.0,16.0,84.0,60.0,13.0,0.0
27531,JOHN BETTS SCHOOL,52.85561,51.4969475094818,-0.23552665083868282,W6 0UA,E01001928,E09000013,Hammersmith and Fulham,237435.0,5.0,63.0,16.0,84.0,60.0,13.0,0.0
27532,SURBITON STATION,2121.13995,51.39355090191679,-0.3042918254962332,KT6 4QU,E01002987,E09000021,Kingston upon Thames,107500.0,2.0,29.0,21.0,50.0,44.0,7.0,0.0
27533,ST MARK'S CHURCH,136.13119,51.39479164041357,-0.3005517094757656,KT6 4PU,E01002987,E09000021,Kingston upon Thames,107500.0,2.0,29.0,21.0,50.0,44.0,7.0,0.0
27534,TEDDINGTON MEMORIAL HOSPITAL,214.82534,51.42705689706373,-0.3407393868062134,TW11 8TP,E01003814,E09000027,Richmond upon Thames,51460.0,2.0,16.0,8.0,24.0,19.0,7.0,0.0
27537,LOWER TEDDINGTON ROAD,54.70281,51.412087787895736,-0.3107529009923908,KT1 4DB,E01003834,E09000027,Richmond upon Thames,78725.0,4.0,22.0,14.0,38.0,34.0,6.0,0.0
27540,FURNEAUX AVENUE,92.9371,51.4239286197725,-0.10533303620628265,SE27 0EJ,E01003087,E09000022,Lambeth,31445.0,0.0,18.0,16.0,23.0,27.0,10.0,0.0
27555,STAFFORD ROAD / WOODCOTE ROAD,524.70978,51.35755390526952,-0.14810302348134066,SM6 9AJ,E01004178,E09000029,Sutton,70500.0,0.0,19.0,15.0,30.0,30.0,6.0,0.0
27556,ANERLEY ROAD / WORBECK ROAD,272.26282,51.40806301111767,-0.06065187416694327,SE20 7TT,E01000699,E09000006,Bromley,45470.0,0.0,29.0,22.0,38.0,40.0,11.0,0.0
27557,CROYDON ROAD / ELMERS END ROAD,137.24484,51.40832808606207,-0.06036745436829995,SE20 7YY,E01000743,E09000006,Bromley,54190.0,0.0,31.0,25.0,48.0,50.0,12.0,0.0
27558,BRANTWOOD AVENUE,88.53435999999999,51.46522771097369,-0.3304725863169084,TW7 7DR,E01002670,E09000018,Hounslow,84265.0,2.0,22.0,7.0,33.0,20.0,6.0,0.0
27559,MILL RIDGE,30.14512,51.61406654153809,-0.2830149440283574,HA8 7TY,E01000193,E09000003,Barnet,65765.0,2.0,27.0,16.0,45.0,36.0,10.0,0.0
27560,MILL RIDGE,23.50193,51.614161691867466,-0.28337244707416837,HA8 7ST,E01002116,E09000015,Harrow,43940.0,1.0,21.0,12.0,28.0,24.0,7.0,0.0
27561,PARK GROVE,59.07004,51.61669805409373,-0.2871045538945362,HA8 7TB,E01002113,E09000015,Harrow,28700.0,1.0,9.0,8.0,18.0,9.0,5.0,0.0
27562,WILLOW COURT,260.69819,51.62089053012739,-0.29156937121739,HA8 8FY,E01000189,E09000003,Barnet,36025.0,1.0,13.0,7.0,20.0,20.0,4.0,0.0
27563,GROVE ROAD,19.81892,51.61231078100036,-0.2810158232373779,HA8 7EL,E01000194,E09000003,Barnet,63340.0,2.0,28.0,15.0,43.0,38.0,7.0,0.0
27564,KENTISH TOWN WEST STATION,131.20592,51.5464612650825,-0.14583683865456526,NW5 3LJ,E01000927,E09000007,Camden,1519100.0,17.0,96.0,43.0,181.0,128.0,23.0,1.0
27565,ANSON ROAD,423.93462,51.55337495107864,-0.21769338506271374,NW2 3AT,E01000557,E09000005,Brent,136680.0,7.0,46.0,21.0,70.0,54.0,12.0,0.0
27566,WOODBERRY AVENUE,305.44109,51.62717655010556,-0.09858199612566598,N21 3HH,E01001570,E09000010,Enfield,35825.0,1.0,13.0,8.0,24.0,23.0,7.0,0.0
27567,WHITTON ROAD,12.946639999999997,51.451412987330905,-0.33093338590971777,TW1 1HD,E01003869,E09000027,Richmond upon Thames,63590.0,4.0,22.0,9.0,32.0,27.0,6.0,0.0
27569,PARK ROAD,37.16403,51.47791681231996,-0.32360106677399847,TW7 5FN,E01002682,E09000018,Hounslow,103440.0,2.0,25.0,16.0,34.0,32.0,12.0,0.0
27571,PRINCES ROAD,80.67146,51.43092891393152,-0.35322980872309984,TW12 1JP,E01003810,E09000027,Richmond upon Thames,40335.0,2.0,13.0,6.0,20.0,19.0,5.0,0.0
27572,PRINCES ROAD,24.05945,51.43120248692208,-0.35286032711724136,TW12 1JR,E01003810,E09000027,Richmond upon Thames,40335.0,2.0,13.0,6.0,20.0,19.0,5.0,0.0
27573,PRINCES AVENUE,974.61702,51.3822090553044,-0.28498027379709545,KT6 7HF,E01003003,E09000021,Kingston upon Thames,49525.0,1.0,10.0,11.0,24.0,20.0,6.0,0.0
27575,KINGSLEY AVENUE,40.25514,51.365653735133826,-0.1777572602376149,SM1 4SJ,E01004101,E09000029,Sutton,54610.0,2.0,18.0,10.0,29.0,22.0,5.0,0.0
27577,ST JOHN'S CHURCH,119.1027,51.53539087551734,-0.4603704061104355,UB10 0JQ,E01002511,E09000017,Hillingdon,55125.0,2.0,11.0,3.0,20.0,15.0,8.0,1.0
27578,CHURCH ROAD,194.42426,51.520742576069225,-0.4164551920383572,UB3 2NA,E01002508,E09000017,Hillingdon,42750.0,0.0,28.0,11.0,32.0,32.0,9.0,0.0
2758,LONG LANE,611.68917,51.604136300529625,-0.1894676224276224,N3 2DN,E01000298,E09000003,Barnet,89550.0,6.0,25.0,13.0,42.0,46.0,11.0,1.0
27585,ASKEW ROAD LIBRARY / GAYFORD ROAD,147.68592,51.50324320534015,-0.2433811774788405,W12 9BL,E01001860,E09000013,Hammersmith and Fulham,160530.0,3.0,49.0,11.0,62.0,41.0,11.0,0.0
27586,ASHCHURCH TERRACE,265.26703,51.50185211651483,-0.24176330965348153,W12 9AU,E01001860,E09000013,Hammersmith and Fulham,160530.0,3.0,49.0,11.0,62.0,41.0,11.0,0.0
27587,KELMSCOTT GARDENS,150.76405,51.500589547458624,-0.23972276035483192,W12 9DB,E01001858,E09000013,Hammersmith and Fulham,184485.0,4.0,52.0,12.0,72.0,47.0,11.0,0.0
27588,KELMSCOTT GARDENS,272.60904,51.50029741761055,-0.23943145279070546,W12 9BA,E01001858,E09000013,Hammersmith and Fulham,184485.0,4.0,52.0,12.0,72.0,47.0,11.0,0.0
27589,WELLINGTON AVENUE / BLACKFEN ROAD,163.71764000000002,51.44973772771211,0.10296968628407228,DA15 9HG,E01000347,E09000004,Bexley,30475.0,1.0,11.0,10.0,23.0,24.0,5.0,0.0
2759,LONG LANE,379.41362,51.605153973539224,-0.1884018250643656,N3 1LJ,E01000296,E09000003,Barnet,110025.0,7.0,37.0,17.0,56.0,55.0,17.0,1.0
27591,THE AVENUE,261.25115,51.32278250514091,-0.1358549693648176,CR5 2NA,E01001023,E09000008,Croydon,20910.0,1.0,6.0,2.0,12.0,13.0,3.0,0.0
27594,RUISLIP YOUNG PEOPLE'S CENTRE,10.55985,51.578502298763006,-0.43074245800477035,HA4 7SX,E01002539,E09000017,Hillingdon,15100.0,0.0,5.0,0.0,12.0,11.0,3.0,0.0
27595,RUISLIP YOUNG PEOPLE'S CENTRE,41.9783,51.578367014108736,-0.43003994240957044,HA4 7SU,E01002434,E09000017,Hillingdon,14700.0,0.0,5.0,0.0,11.0,11.0,4.0,0.0
27596,SCRATCHWOOD OPEN SPACE,1.7389499999999998,51.639894519150324,-0.256329575599954,NW7 3AW,E01000228,E09000003,Barnet,27275.0,1.0,6.0,3.0,17.0,22.0,2.0,0.0
27597,SCRATCHWOOD PARK,8.33223,51.6384484088194,-0.255228922087949,NW7 4HU,E01000290,E09000003,Barnet,17550.0,2.0,3.0,3.0,7.0,8.0,1.0,0.0
27598,MOAT MOUNT PARK,0.3495399999999999,51.63170438900078,-0.25402832114973434,NW7 3HS,E01000228,E09000003,Barnet,27275.0,1.0,6.0,3.0,17.0,22.0,2.0,0.0
27599,MOAT MOUNT OPEN SPACE,2.74129,51.63194829505808,-0.2534987757066931,NW7 3AL,E01000228,E09000003,Barnet,27275.0,1.0,6.0,3.0,17.0,22.0,2.0,0.0
2760,FINCHLEY CENTRAL STATION,1228.26639,51.6022468407165,-0.19231528208266382,N3 1QB,E01000296,E09000003,Barnet,110025.0,7.0,37.0,17.0,56.0,55.0,17.0,1.0
27601,SOUTHBOROUGH LANE / BLACKBROOK LANE,102.27155,51.3903718967021,0.05297087988092744,BR2 8AS,E01000662,E09000006,Bromley,16100.0,0.0,4.0,6.0,6.0,7.0,2.0,0.0
27602,OXHAWTH CRESCENT / WEST ARM,55.60447,51.38936573758624,0.060083806610210067,BR2 8BQ,E01000663,E09000006,Bromley,7975.0,0.0,2.0,1.0,6.0,6.0,1.0,0.0
27603,OXHAWTH CRESCENT / WEST ARM,99.1933,51.38942758270645,0.05912356335908368,BR2 8AA,E01000662,E09000006,Bromley,16100.0,0.0,4.0,6.0,6.0,7.0,2.0,0.0
27604,SOUTHBOROUGH LANE / BAPTIST CHURCH,74.72212999999999,51.38863330274631,0.06490905169493438,BR2 8BQ,E01000663,E09000006,Bromley,7975.0,0.0,2.0,1.0,6.0,6.0,1.0,0.0
27605,OXHAWTH CRESCENT / EAST ARM,86.52732999999999,51.38860937709669,0.0637149985358215,BR2 8BH,E01000663,E09000006,Bromley,7975.0,0.0,2.0,1.0,6.0,6.0,1.0,0.0
27606,PETTS WOOD LIBRARY,65.28827,51.38975559870326,0.07112584429290804,BR5 1DG,E01000807,E09000006,Bromley,34795.0,0.0,13.0,8.0,21.0,15.0,5.0,0.0
27608,FACTORY LANE,63.81383,51.377911081674185,-0.1085557880479173,CR0 3RS,E01001013,E09000008,Croydon,97810.0,4.0,31.0,17.0,43.0,39.0,6.0,0.0
27609,LEIGHTON STREET,48.65657,51.37883205210306,-0.11045774739708339,CR0 3RU,E01001013,E09000008,Croydon,97810.0,4.0,31.0,17.0,43.0,39.0,6.0,0.0
2761,FINCHLEY CENTRAL STATION,1668.19332,51.60255039250332,-0.19217326497250722,N3 1XP,E01000298,E09000003,Barnet,89550.0,6.0,25.0,13.0,42.0,46.0,11.0,1.0
