borough,STOPCODE,alpha
Havering,18470,0.6404892
Havering,18477,0.5997375
Havering,18478,0.6339643
Havering,18480,0.6057403
Havering,18481,0.62059456
Havering,18482,0.60444635
Havering,18483,0.584383
Havering,18484,0.482047
Havering,18485,0.4752677
Havering,18486,0.4483303
Havering,18487,0.41221854
Havering,18488,0.40940067
Havering,18489,0.51751935
Havering,18490,0.5108833
Havering,18491,0.51789355
Havering,18492,0.45740777
Havering,18493,0.5465389
Havering,18494,0.51156765
Havering,18495,0.5024184
Havering,18498,0.48006797
Havering,18499,0.56111765
Havering,18500,0.5725798
Havering,18501,0.5566207
Havering,18502,0.569674
Havering,18503,0.4909071
Havering,19265,0.54414946
Havering,19266,0.5184958
Havering,19267,0.54078346
Havering,19268,0.5563864
Havering,19870,0.52931875
Havering,19871,0.5189567
Havering,19872,0.50881267
Havering,19873,0.5014935
Havering,19874,0.4833525
Havering,19875,0.47623932
Havering,19876,0.48685607
Havering,19877,0.4705565
Havering,19878,0.54732907
Havering,19879,0.51639515
Havering,20056,0.6208209
Havering,20058,0.580683
Havering,20059,0.5660438
Havering,20060,0.5457673
Havering,20061,0.5342837
Havering,20062,0.5344032
Havering,20063,0.5005211
Havering,20064,0.500744
Havering,20065,0.5609065
Havering,20066,0.5195457
Havering,20067,0.5146506
Havering,20068,0.5035685
Havering,20069,0.54617125
Havering,20070,0.5535189
Havering,20071,0.5821683
Havering,20073,0.687485
Havering,20074,0.68870544
Havering,20076,0.4953464
Havering,20077,0.54459286
Havering,20078,0.42249313
Havering,20079,0.4213643
Havering,20080,0.45716676
Havering,20081,0.42958286
Havering,20082,0.46586877
Havering,20084,0.5466115
Havering,20345,0.642154
Havering,20361,0.47602975
Havering,20362,0.47975695
Havering,20420,0.5785969
Havering,20421,0.59564537
Havering,20422,0.53708315
Havering,20423,0.54988235
Havering,20479,0.6348294
Havering,20511,0.5285422
Havering,20512,0.492992
Havering,20517,0.502881
Havering,20545,0.51408064
Havering,20546,0.5178891
Havering,20575,0.6207438
Havering,20647,0.54945403
Havering,20648,0.5514772
Havering,20718,0.54349154
Havering,20806,0.6243338
Havering,20807,0.63558817
Havering,20989,0.44571048
Havering,20990,0.44876096
Havering,2245,0.68813896
Havering,23186,0.526586
Havering,2491,0.5465462
Havering,2492,0.4995736
Havering,25108,0.4361889
Havering,25109,0.4409054
Havering,25138,0.6373529
Havering,25139,0.5764054
Havering,25140,0.62903017
Havering,25141,0.6094863
Havering,25153,0.45367974
Havering,25154,0.4043898
Havering,25233,0.61847645
Havering,25234,0.5831581
Havering,25235,0.49035874
Havering,25236,0.5432065
Havering,25237,0.46206424
Havering,25238,0.48111966
Havering,25239,0.51562923
Havering,25240,0.46320525
Havering,25241,0.53442305
Havering,25242,0.53060824
Havering,25470,0.5758068
Havering,25471,0.5947619
Havering,25615,0.5638645
Havering,25616,0.56850076
Havering,25617,0.5796197
Havering,25618,0.5108351
Havering,25619,0.5798471
Havering,25620,0.5843228
Havering,25625,0.57177085
Havering,25626,0.5707862
Havering,25707,0.45702067
Havering,25708,0.45832285
Havering,26178,0.5692842
Havering,26179,0.57250774
Havering,26180,0.49636334
Havering,26181,0.526779
Havering,26182,0.5462429
Havering,26183,0.574412
Havering,26506,0.62571955
Havering,26507,0.60929394
Havering,26508,0.62443995
Havering,26509,0.63598377
Havering,26510,0.60672677
Havering,26511,0.6156344
Havering,26546,0.44788662
Havering,26547,0.46150964
Havering,26548,0.48163837
Havering,26549,0.4865055
Havering,26550,0.47439772
Havering,26551,0.46224862
Havering,26554,0.60446256
Havering,26555,0.6028317
Havering,26556,0.5756122
Havering,26557,0.6076021
Havering,26558,0.5823636
Havering,26559,0.6299236
Havering,26560,0.6288475
Havering,2660,0.5236749
Havering,26792,0.584725
Havering,26793,0.59328294
Havering,26794,0.5911247
Havering,26795,0.6017735
Havering,26797,0.6082366
Havering,26798,0.6459676
Havering,26799,0.5256761
Havering,26800,0.57902026
Havering,26801,0.527
Havering,26802,0.52266777
Havering,26803,0.48798838
Havering,26804,0.493264
Havering,26805,0.4911352
Havering,26806,0.49055865
Havering,26807,0.52091897
Havering,26808,0.4854478
Havering,26809,0.4758699
Havering,26810,0.45797455
Havering,26811,0.61012447
Havering,26813,0.5111365
Havering,27463,0.5619069
Havering,27464,0.5550624
Havering,27465,0.5674453
Havering,27466,0.56878823
Havering,27467,0.585026
Havering,27468,0.5861025
Havering,27469,0.5455353
Havering,27470,0.53230447
Havering,27471,0.6030359
Havering,27472,0.6336196
Havering,27480,0.5677328
Havering,27481,0.49139234
Havering,27680,0.58210623
Havering,27707,0.6121144
Havering,27876,0.46148914
Havering,27877,0.45678163
Havering,27917,0.5493321
Havering,27918,0.5912753
Havering,27919,0.503852
Havering,27920,0.4556902
Havering,27921,0.47749913
Havering,27922,0.48500216
Havering,27923,0.5052515
Havering,27998,0.51021826
Havering,27999,0.5240319
Havering,29000,0.50803626
Havering,29001,0.4918535
Havering,29002,0.4950965
Havering,29003,0.50546396
Havering,29006,0.5337773
Havering,29007,0.5501762
Havering,29105,0.6179367
Havering,29106,0.5882328
Havering,29107,0.58051085
Havering,29108,0.56349
Havering,29109,0.54785013
Havering,29110,0.5147251
Havering,29111,0.5473148
Havering,29112,0.48249045
Havering,29113,0.5088209
Havering,29114,0.5331221
Havering,29146,0.51911193
Havering,29163,0.5344528
Havering,29165,0.50224066
Havering,29166,0.4877294
Havering,29167,0.49725273
Havering,29168,0.49610278
Havering,29169,0.49708226
Havering,29170,0.49668205
Havering,29184,0.49251997
Havering,29200,0.5272359
Havering,29201,0.5383461
Havering,29202,0.4763495
Havering,29203,0.52051806
Havering,29204,0.49100274
Havering,29205,0.49966606
Havering,29331,0.51708114
Havering,29332,0.49878666
Havering,29333,0.51232255
Havering,29335,0.46503597
Havering,29336,0.48073524
Havering,29337,0.45465788
Havering,29338,0.47085482
Havering,29339,0.5678938
Havering,29340,0.5597752
Havering,29394,0.540415
Havering,29395,0.5385788
Havering,29408,0.4487314
Havering,29409,0.44685668
Havering,29460,0.35416353
Havering,29523,0.5846777
Havering,29524,0.55558103
Havering,29525,0.57093626
Havering,29526,0.5637531
Havering,29527,0.5807791
Havering,29528,0.59526485
Havering,29529,0.6317043
Havering,29906,0.5798516
Havering,29926,0.6695164
Havering,3296,0.5338108
Havering,33110,0.5885424
Havering,33111,0.59597033
Havering,3312,0.5706063
Havering,3318,0.4857393
Havering,33381,0.6155754
Havering,33791,0.6306824
Havering,33792,0.6299372
Havering,33793,0.6305189
Havering,33794,0.6244592
Havering,33795,0.65188456
Havering,33796,0.6084914
Havering,33997,0.6542457
Havering,34092,0.68283296
Havering,34094,0.6674165
Havering,34112,0.5703599
Havering,34113,0.66906935
Havering,34115,0.6860415
Havering,34116,0.6170506
Havering,34118,0.60766715
Havering,34119,0.67724115
Havering,34120,0.6216169
Havering,34121,0.6829114
Havering,34130,0.3952525
Havering,34131,0.36410248
Havering,34132,0.59095514
Havering,34133,0.61431557
Havering,34134,0.5624773
Havering,34135,0.54063755
Havering,34137,0.59700537
Havering,34138,0.46824777
Havering,34141,0.6260398
Havering,34161,0.4966441
Havering,34162,0.5917012
Havering,34163,0.59535366
Havering,34164,0.48617977
Havering,34165,0.6232877
Havering,34546,0.6120124
Havering,34616,0.6325117
Havering,34617,0.6534456
Havering,34620,0.6186858
Havering,34621,0.59549516
Havering,34622,0.62525624
Havering,34753,0.6088239
Havering,34778,0.5363686
Havering,34978,0.55990386
Havering,34979,0.5421671
Havering,34980,0.5845057
Havering,34981,0.49808264
Havering,34982,0.5103657
Havering,35321,0.50146264
Havering,35322,0.5200406
Havering,35323,0.43288052
Havering,35325,0.37716153
Havering,3538,0.47255647
Havering,3539,0.6649581
Havering,35397,0.57998323
Havering,35399,0.5699014
Havering,35400,0.6249045
Havering,35401,0.5674443
Havering,3541,0.57104594
Havering,35411,0.47051919
Havering,35412,0.50702494
Havering,35413,0.5129107
Havering,35414,0.6812771
Havering,35415,0.5219499
Havering,35418,0.6282927
Havering,35419,0.61354125
Havering,3542,0.47865698
Havering,35935,0.56593335
Havering,36324,0.42427826
Havering,36501,0.59052104
Havering,36502,0.5897728
Havering,36503,0.6009676
Havering,36505,0.4845482
Havering,36506,0.49160084
Havering,36543,0.5915664
Havering,36544,0.5156132
Havering,36545,0.49851266
Havering,36546,0.5879823
Havering,36547,0.5383898
Havering,36548,0.5524273
Havering,36615,0.5876183
Havering,36643,0.39725205
Havering,36644,0.58270997
Havering,36733,0.5865714
Havering,36734,0.54938203
Havering,37088,0.558705
Havering,37089,0.5846434
Havering,37093,0.43061203
Havering,37094,0.45252022
Havering,37095,0.47267035
Havering,37096,0.4657384
Havering,37097,0.42722133
Havering,37098,0.3492273
Havering,37099,0.46769434
Havering,37100,0.43528685
Havering,37101,0.45359564
Havering,37102,0.504849
Havering,37103,0.44774374
Havering,37151,0.55213
Havering,37152,0.6175071
Havering,37192,0.35223103
Havering,4346,0.6553743
Havering,4347,0.6830257
Havering,4348,0.5789124
Havering,4350,0.67505854
Havering,5861,0.5956188
Havering,5863,0.5347623
Havering,5868,0.47706974
Havering,7360,0.5210138
Havering,7361,0.522275
Havering,8509,0.5515689
Havering,8510,0.6041234
Havering,8511,0.6016229
Havering,8517,0.70022184
Havering,8522,0.5305913
Havering,8523,0.56921834
Havering,8524,0.5574414
Havering,8525,0.5732593
Havering,8527,0.60793823
Havering,8528,0.59020936
Havering,8531,0.5450528
Havering,8996,0.46103898
Havering,8997,0.5210735
Havering,8998,0.51872396
Havering,8999,0.53160065
Havering,9000,0.5437722
Havering,9002,0.5668587
Havering,9003,0.48683634
Havering,9007,0.5202746
Havering,9239,0.5969193
Havering,9240,0.60047716
Havering,9755,0.70215297
Havering,9756,0.62405366
Havering,9757,0.6496198
Havering,9766,0.6222556
Havering,9767,0.59894955
Havering,9768,0.5654757
Havering,9771,0.5616338
Havering,9772,0.563062
Havering,9773,0.5843632
Havering,BP1204,0.5764937
Havering,BP1358,0.6426546
Havering,BP148,0.72919613
Havering,BP1588,0.53647375
Havering,BP1789,0.52688044
Havering,BP1918,0.40080208
Havering,BP2176,0.6723048
Havering,BP2177,0.503402
Havering,BP2178,0.53809416
Havering,BP2179,0.58505416
Havering,BP2180,0.55474526
Havering,BP2181,0.5173717
Havering,BP2182,0.5117812
Havering,BP2272,0.58071315
Havering,BP2379,0.5223682
Havering,BP240,0.7575561
Havering,BP2758,0.607348
Havering,BP2906,0.44694057
Havering,BP2907,0.39446738
Havering,BP2908,0.41839847
Havering,BP2909,0.4336808
Havering,BP2910,0.37546504
Havering,BP2911,0.46716848
Havering,BP2912,0.46410897
Havering,BP2913,0.47012597
Havering,BP2914,0.46306646
Havering,BP2915,0.46126643
Havering,BP2916,0.49366632
Havering,BP2917,0.49144176
Havering,BP2918,0.5055842
Havering,BP2920,0.53712183
Havering,BP2921,0.5586387
Havering,BP2922,0.547836
Havering,BP2967,0.6786299
Havering,BP2993,0.609608
Havering,BP2994,0.62278616
Havering,BP3184,0.48134547
Havering,BP3205,0.6792766
Havering,BP3482,0.62695444
Havering,BP3528,0.51767004
Havering,BP3529,0.53139436
Havering,BP3544,0.41800117
Havering,BP3545,0.3980711
Havering,BP3551,0.5978366
Havering,BP394,0.6003207
Havering,BP4042,0.40532184
Havering,BP4043,0.40523344
Havering,BP4067,0.58259976
Havering,BP4068,0.57820624
Havering,BP4069,0.57527775
Havering,BP4070,0.5781512
Havering,BP4227,0.6496434
Havering,BP4250,0.42008057
Havering,BP4251,0.4296321
Havering,BP4252,0.46764976
Havering,BP4284,0.53119165
Havering,BP4285,0.5340515
Havering,BP4370,0.520997
Havering,BP4371,0.39938268
Havering,BP4432,0.5513112
Havering,BP4494,0.3984464
Havering,BP4495,0.39325938
Havering,BP4549,0.59796107
Havering,BP4550,0.585248
Havering,BP4552,0.5541125
Havering,BP4553,0.5296714
Havering,BP4562,0.55437446
Havering,BP4668,0.5547781
Havering,BP4873,0.67442036
Havering,BP4965,0.5669449
Havering,BP5061,0.56602097
Havering,BP5271,0.52635026
Havering,BP5272,0.5119675
Havering,BP5441,0.47920948
Havering,BP5723,0.6173562
Havering,BP5724,0.58777606
Havering,BP5750,0.6175067
Havering,BP5996,0.5170454
Havering,BP6021,0.50539035
Havering,BP6051,0.53512603
Havering,BP6075,0.4459511
Havering,BP6076,0.44834095
Havering,BP6107,0.3845675
Havering,BP616,0.53579056
Havering,BP776,0.6457953
Havering,BP935,0.40374914
Havering,FC05,0.5688703
Havering,FC54,0.5476697
Havering,FC73,0.55616474
Havering,HC121,0.5468097
Havering,HC122,0.39088112
Havering,HC123,0.42656043
Havering,HC124,0.40965456
Havering,HC279,0.49179325
Havering,HC280,0.5357968
Havering,HC281,0.51670635
Havering,HC282,0.5476908
Havering,HC283,0.51104903
Havering,HC284,0.4665117
Havering,HC285,0.46811366
Havering,HC286,0.46373037
Havering,HC287,0.47258708
Havering,HC288,0.47300237
Havering,HC289,0.4984402
Havering,HC290,0.521531
Havering,HC291,0.5218343
Havering,HC292,0.48168063
Havering,HC293,0.5421011
Havering,HC632,0.48771125
Havering,HC633,0.53894436
Havering,HC754,0.53906804
Havering,HC755,0.56198424
Havering,HC756,0.58872926
Havering,HC757,0.5682021
Havering,HC758,0.4994778
Havering,HC759,0.6247272
Havering,HC760,0.5932516
Havering,HC763,0.46126106
Havering,HC768,0.57986283
Havering,HC769,0.5506653
Havering,HC770,0.555076
Havering,HC771,0.5454869
Havering,LE135,0.68601996
Havering,LE175,0.52573913
Havering,LE176,0.5021066
Havering,LE177,0.45815113
Havering,LE178,0.46186787
Havering,LE179,0.54323554
Havering,LE180,0.58027345
Havering,LE181,0.60964155
Havering,LE182,0.5969781
Havering,OC419,0.49260443
Havering,OC600,0.49193513
Havering,OC609,0.5003298
Havering,OC610,0.4973248
Havering,OC812,0.49233514
Havering,OC813,0.49667746
Havering,R0074,0.5222823
Havering,R0106,0.38837153
Havering,R0308,0.62681174
Havering,R0337,0.6535231
Havering,R0500,0.5775784
Havering,R0591,0.72719854
Havering,R0656,0.6623045
Havering,R0680,0.73926234
Havering,R0681,0.7265815
Havering,R0760,0.74435866
Havering,R0782,0.51814264
Havering,R0906,0.61803
Havering,18351,0.5691037
Havering,18352,0.6044815
Havering,26796,0.60766685
Havering,9008,0.504713
Havering,BP2183,0.6425233
Havering,BP2184,0.6852147
Havering,BP3510,0.6939629
Havering,HC761,0.5943354
Havering,HC762,0.5834764
Havering,HC765,0.5762712
Havering,HC766,0.59589803
Havering,HC767,0.6084541
Hillingdon,10258,0.41809276
Hillingdon,10460,0.5241019
Hillingdon,10462,0.52252555
Hillingdon,11093,0.42165586
Hillingdon,11094,0.4512087
Hillingdon,11097,0.3043872
Hillingdon,11098,0.3036833
Hillingdon,11352,0.44585478
Hillingdon,12183,0.49557817
Hillingdon,13550,0.47065035
Hillingdon,13551,0.46483806
Hillingdon,14113,0.4498335
Hillingdon,14725,0.5221183
Hillingdon,14854,0.50395244
Hillingdon,14855,0.50347996
Hillingdon,14856,0.5371872
Hillingdon,14857,0.4075797
Hillingdon,14858,0.43420252
Hillingdon,14859,0.49454775
Hillingdon,14860,0.32681262
Hillingdon,14861,0.47487494
Hillingdon,14864,0.50155324
Hillingdon,14865,0.46286747
Hillingdon,15264,0.4659156
Hillingdon,15266,0.5205699
Hillingdon,15267,0.49498722
Hillingdon,15268,0.4799932
Hillingdon,15269,0.4553717
Hillingdon,15270,0.38157335
Hillingdon,15271,0.37642366
Hillingdon,15272,0.32149845
Hillingdon,15273,0.31553292
Hillingdon,15274,0.44590712
Hillingdon,15275,0.4328992
Hillingdon,15761,0.42017362
Hillingdon,15762,0.44937265
Hillingdon,15763,0.31621587
Hillingdon,15764,0.3840387
Hillingdon,15765,0.38667056
Hillingdon,15766,0.3919733
Hillingdon,15767,0.55087274
Hillingdon,15768,0.5598117
Hillingdon,15769,0.57678396
Hillingdon,15770,0.5701965
Hillingdon,15771,0.56526417
Hillingdon,15772,0.3506219
Hillingdon,15773,0.417955
Hillingdon,15774,0.34342378
Hillingdon,15781,0.3401098
Hillingdon,15782,0.34099957
Hillingdon,15910,0.35732743
Hillingdon,15911,0.35080343
Hillingdon,15973,0.42681175
Hillingdon,15975,0.42991328
Hillingdon,16152,0.43575406
Hillingdon,16154,0.46948913
Hillingdon,16155,0.5618
Hillingdon,16156,0.5385006
Hillingdon,16157,0.5775603
Hillingdon,16158,0.57336086
Hillingdon,16165,0.56278306
Hillingdon,16166,0.5131132
Hillingdon,16167,0.5014889
Hillingdon,16168,0.39317447
Hillingdon,16169,0.41918534
Hillingdon,16170,0.4177696
Hillingdon,16172,0.45685944
Hillingdon,16289,0.49503398
Hillingdon,16290,0.5252886
Hillingdon,16291,0.5020822
Hillingdon,16292,0.5212627
Hillingdon,16293,0.5299586
Hillingdon,16294,0.39900565
Hillingdon,16295,0.31641394
Hillingdon,16296,0.30907378
Hillingdon,16297,0.31008193
Hillingdon,16300,0.36199993
Hillingdon,16301,0.3613512
Hillingdon,16306,0.4222283
Hillingdon,16307,0.3746137
Hillingdon,16308,0.4776733
Hillingdon,16309,0.47829002
Hillingdon,16316,0.6675265
Hillingdon,16320,0.49230918
Hillingdon,16321,0.4484611
Hillingdon,16322,0.50991
Hillingdon,16323,0.48821825
Hillingdon,16325,0.48544735
Hillingdon,16326,0.45323205
Hillingdon,16327,0.46036908
Hillingdon,16329,0.49431577
Hillingdon,16330,0.51617134
Hillingdon,16355,0.5309522
Hillingdon,16356,0.4152953
Hillingdon,16357,0.43732253
Hillingdon,16358,0.44083905
Hillingdon,16359,0.31640583
Hillingdon,16360,0.40935582
Hillingdon,16361,0.2799511
Hillingdon,16362,0.28504896
Hillingdon,16363,0.28465423
Hillingdon,16364,0.27434784
Hillingdon,16365,0.31581026
Hillingdon,16366,0.28610379
Hillingdon,16367,0.25646093
Hillingdon,16368,0.2572315
Hillingdon,16369,0.27568847
Hillingdon,16370,0.27494836
Hillingdon,16371,0.4088859
Hillingdon,16372,0.42368948
Hillingdon,16374,0.53275776
Hillingdon,16375,0.53566074
Hillingdon,16376,0.55124223
Hillingdon,16379,0.48859435
Hillingdon,16380,0.48528537
Hillingdon,16381,0.45730555
Hillingdon,16382,0.4082383
Hillingdon,16383,0.4074101
Hillingdon,16384,0.37553737
Hillingdon,16385,0.37291294
Hillingdon,16386,0.48339278
Hillingdon,16387,0.48087823
Hillingdon,16434,0.39923277
Hillingdon,16443,0.32305068
Hillingdon,16444,0.3220815
Hillingdon,16445,0.26268336
Hillingdon,16446,0.26246122
Hillingdon,17144,0.535262
Hillingdon,17145,0.5843343
Hillingdon,17146,0.4970921
Hillingdon,17147,0.49489275
Hillingdon,17148,0.43677264
Hillingdon,17149,0.37663496
Hillingdon,17150,0.36496323
Hillingdon,17199,0.56034493
Hillingdon,17200,0.5589131
Hillingdon,17202,0.5436171
Hillingdon,17224,0.42642504
Hillingdon,17225,0.45235652
Hillingdon,17226,0.5246983
Hillingdon,17227,0.5382261
Hillingdon,17228,0.5385028
Hillingdon,17229,0.51074404
Hillingdon,17231,0.4338671
Hillingdon,17232,0.40983045
Hillingdon,17233,0.4302926
Hillingdon,17633,0.63196915
Hillingdon,17634,0.5257064
Hillingdon,17635,0.5095748
Hillingdon,17638,0.43438613
Hillingdon,17639,0.4382564
Hillingdon,17640,0.4995429
Hillingdon,17641,0.48486632
Hillingdon,17642,0.55251545
Hillingdon,17643,0.5263987
Hillingdon,17645,0.7010137
Hillingdon,17646,0.69653434
Hillingdon,17647,0.62128305
Hillingdon,17648,0.65975076
Hillingdon,17649,0.53776175
Hillingdon,17650,0.5624474
Hillingdon,17651,0.453651
Hillingdon,17652,0.4610237
Hillingdon,17653,0.39117438
Hillingdon,17654,0.41661507
Hillingdon,17655,0.44288468
Hillingdon,17656,0.44698668
Hillingdon,17657,0.4306944
Hillingdon,17658,0.4334837
Hillingdon,17659,0.36482513
Hillingdon,17660,0.37178668
Hillingdon,17662,0.44799763
Hillingdon,17666,0.38433447
Hillingdon,1795,0.4679671
Hillingdon,18207,0.58380413
Hillingdon,18208,0.56576717
Hillingdon,18210,0.47567865
Hillingdon,19179,0.5177984
Hillingdon,19180,0.50852984
Hillingdon,19181,0.56336385
Hillingdon,19182,0.5593561
Hillingdon,19183,0.49039692
Hillingdon,19184,0.48997426
Hillingdon,19214,0.600339
Hillingdon,19599,0.6053508
Hillingdon,19600,0.595974
Hillingdon,20107,0.52333266
Hillingdon,20213,0.4183357
Hillingdon,20214,0.48747528
Hillingdon,20215,0.4023655
Hillingdon,20216,0.41021034
Hillingdon,20217,0.38980657
Hillingdon,20218,0.388971
Hillingdon,20219,0.38806358
Hillingdon,20220,0.35989967
Hillingdon,20221,0.33120325
Hillingdon,20222,0.35534024
Hillingdon,20223,0.37454253
Hillingdon,20224,0.53553545
Hillingdon,20225,0.5669424
Hillingdon,20226,0.57789874
Hillingdon,20228,0.55675626
Hillingdon,20229,0.45627964
Hillingdon,20477,0.63723177
Hillingdon,20478,0.6242855
Hillingdon,20486,0.6485605
Hillingdon,20487,0.6278432
Hillingdon,20525,0.46226048
Hillingdon,20527,0.3790149
Hillingdon,20528,0.35229138
Hillingdon,20529,0.41090736
Hillingdon,20530,0.41079098
Hillingdon,20531,0.38330367
Hillingdon,20532,0.37437835
Hillingdon,20533,0.3927137
Hillingdon,20534,0.3600177
Hillingdon,20535,0.39356035
Hillingdon,20787,0.37474015
Hillingdon,20788,0.38649222
Hillingdon,20789,0.42022598
Hillingdon,20790,0.4226206
Hillingdon,20791,0.38594404
Hillingdon,20792,0.38440657
Hillingdon,20793,0.36465663
Hillingdon,20900,0.56825453
Hillingdon,22263,0.45653182
Hillingdon,22265,0.34232023
Hillingdon,22266,0.34426016
Hillingdon,22267,0.3478215
Hillingdon,22268,0.34848687
Hillingdon,22269,0.42625126
Hillingdon,22270,0.43664312
Hillingdon,22293,0.527878
Hillingdon,22294,0.5294401
Hillingdon,22295,0.46968564
Hillingdon,22301,0.30520365
Hillingdon,22302,0.3044439
Hillingdon,22303,0.2946245
Hillingdon,22304,0.29383394
Hillingdon,22305,0.3640693
Hillingdon,22306,0.36092016
Hillingdon,22311,0.42503968
Hillingdon,23062,0.6500214
Hillingdon,23742,0.35025725
Hillingdon,25131,0.47381476
Hillingdon,25134,0.46771887
Hillingdon,25161,0.4395284
Hillingdon,25162,0.42517748
Hillingdon,25468,0.4407211
Hillingdon,25469,0.4406694
Hillingdon,25980,0.45553294
Hillingdon,27307,0.5617936
Hillingdon,27329,0.37968442
Hillingdon,27331,0.40090227
Hillingdon,27332,0.39052624
Hillingdon,27333,0.40115932
Hillingdon,27334,0.39834023
Hillingdon,27335,0.33283997
Hillingdon,27336,0.44109392
Hillingdon,27337,0.4605088
Hillingdon,27338,0.44338268
Hillingdon,27339,0.44301483
Hillingdon,27340,0.42694533
Hillingdon,27343,0.44514075
Hillingdon,27577,0.4912626
Hillingdon,27578,0.47923598
Hillingdon,27594,0.56202644
Hillingdon,27595,0.5687646
Hillingdon,27734,0.34316224
Hillingdon,27803,0.3521373
Hillingdon,27804,0.3507314
Hillingdon,27805,0.30837032
Hillingdon,27806,0.31499642
Hillingdon,27807,0.31629166
Hillingdon,27808,0.31488454
Hillingdon,27809,0.32122618
Hillingdon,27810,0.3169049
Hillingdon,27858,0.5508212
Hillingdon,27860,0.5471162
Hillingdon,27862,0.5731394
Hillingdon,27910,0.5107669
Hillingdon,27911,0.5105986
Hillingdon,28985,0.3515841
Hillingdon,29038,0.42375785
Hillingdon,29039,0.42895803
Hillingdon,29063,0.48083317
Hillingdon,29064,0.48012707
Hillingdon,29066,0.39082527
Hillingdon,29067,0.38796386
Hillingdon,29081,0.39020273
Hillingdon,29082,0.38516048
Hillingdon,29102,0.40025115
Hillingdon,29103,0.38697332
Hillingdon,29172,0.52331245
Hillingdon,29270,0.5000798
Hillingdon,29430,0.51969564
Hillingdon,29432,0.5194904
Hillingdon,29433,0.5278777
Hillingdon,29434,0.50744087
Hillingdon,29837,0.41126812
Hillingdon,30312,0.5808401
Hillingdon,30361,0.4392413
Hillingdon,30419,0.42434904
Hillingdon,30420,0.43460506
Hillingdon,3104,0.59726167
Hillingdon,3105,0.5211632
Hillingdon,3108,0.4978761
Hillingdon,3109,0.4730897
Hillingdon,3110,0.4907846
Hillingdon,3111,0.45423448
Hillingdon,3112,0.49786317
Hillingdon,3114,0.51450145
Hillingdon,3115,0.47843218
Hillingdon,3116,0.432991
Hillingdon,3118,0.45732698
Hillingdon,3119,0.46600524
Hillingdon,3122,0.5059694
Hillingdon,3123,0.49543288
Hillingdon,3124,0.46470386
Hillingdon,3125,0.4903649
Hillingdon,3126,0.43512663
Hillingdon,3127,0.47789997
Hillingdon,3130,0.5212116
Hillingdon,3131,0.557381
Hillingdon,3133,0.5558988
Hillingdon,3134,0.537483
Hillingdon,3135,0.55292654
Hillingdon,3136,0.5395333
Hillingdon,3138,0.50306803
Hillingdon,3141,0.51543003
Hillingdon,3147,0.5276
Hillingdon,3148,0.5414663
Hillingdon,3151,0.42298445
Hillingdon,3152,0.43772924
Hillingdon,3228,0.57107407
Hillingdon,33002,0.44459134
Hillingdon,33025,0.45423934
Hillingdon,33027,0.44706097
Hillingdon,3316,0.49094683
Hillingdon,3327,0.52107465
Hillingdon,3328,0.52207005
Hillingdon,33383,0.4328576
Hillingdon,33384,0.4248842
Hillingdon,33638,0.3952911
Hillingdon,33639,0.39267674
Hillingdon,33640,0.40100622
Hillingdon,33641,0.29454726
Hillingdon,33642,0.35755455
Hillingdon,33643,0.39242637
Hillingdon,33845,0.42137715
Hillingdon,3400,0.51248556
Hillingdon,34149,0.45123988
Hillingdon,34151,0.55047804
Hillingdon,34152,0.5375209
Hillingdon,34153,0.42218304
Hillingdon,34154,0.56620586
Hillingdon,3419,0.51176524
Hillingdon,3420,0.4742174
Hillingdon,3421,0.4690992
Hillingdon,34212,0.57752603
Hillingdon,3423,0.43666768
Hillingdon,34639,0.40661365
Hillingdon,34773,0.69193834
Hillingdon,34774,0.6571533
Hillingdon,34775,0.6158047
Hillingdon,34836,0.67468387
Hillingdon,34891,0.44738102
Hillingdon,34892,0.43732095
Hillingdon,35287,0.52900785
Hillingdon,35288,0.50495154
Hillingdon,35289,0.46122402
Hillingdon,3548,0.47714093
Hillingdon,3549,0.4993851
Hillingdon,35727,0.41176227
Hillingdon,35728,0.41168776
Hillingdon,35985,0.3247015
Hillingdon,36861,0.49301413
Hillingdon,36991,0.43660274
Hillingdon,36993,0.4365209
Hillingdon,37027,0.44486466
Hillingdon,37200,0.44742012
Hillingdon,37323,0.5550995
Hillingdon,4570,0.5253518
Hillingdon,4571,0.43703613
Hillingdon,4573,0.45585415
Hillingdon,557,0.57987154
Hillingdon,6816,0.51746464
Hillingdon,6817,0.5395637
Hillingdon,6819,0.48578903
Hillingdon,6846,0.48676613
Hillingdon,6848,0.46048144
Hillingdon,6852,0.5197178
Hillingdon,6853,0.54668283
Hillingdon,8402,0.43817577
Hillingdon,BP073,0.38515574
Hillingdon,BP104,0.4318296
Hillingdon,BP105,0.50291777
Hillingdon,BP1066,0.26124433
Hillingdon,BP1067,0.25787234
Hillingdon,BP1068,0.26535094
Hillingdon,BP1069,0.51297426
Hillingdon,BP1074,0.52655405
Hillingdon,BP1075,0.52966326
Hillingdon,BP108,0.63165486
Hillingdon,BP1081,0.2599797
Hillingdon,BP1109,0.30630016
Hillingdon,BP111,0.62663406
Hillingdon,BP131,0.4313913
Hillingdon,BP1330,0.38509628
Hillingdon,BP1331,0.46412817
Hillingdon,BP1376,0.48928308
Hillingdon,BP1377,0.4569032
Hillingdon,BP1378,0.48131388
Hillingdon,BP1380,0.47627386
Hillingdon,BP1461,0.46614707
