borough,STOPCODE,alpha
Bexley,7540,0.42780748
Bexley,9182,0.47136036
Bexley,BP060,0.42787686
Bexley,BP1297,0.33821413
Bexley,BP1298,0.34614202
Bexley,BP1325,0.46369818
Bexley,BP1334,0.3481591
Bexley,BP1335,0.4495731
Bexley,BP1583,0.43666276
Bexley,BP1776,0.43626395
Bexley,BP1845,0.4923797
Bexley,BP1846,0.46124357
Bexley,BP1927,0.42290848
Bexley,BP2114,0.43690574
Bexley,BP2115,0.4539174
Bexley,BP2158,0.48352423
Bexley,BP2159,0.4854432
Bexley,BP2160,0.4981173
Bexley,BP2250,0.43929955
Bexley,BP2259,0.43498927
Bexley,BP2296,0.4974365
Bexley,BP2437,0.49356234
Bexley,BP2438,0.49196514
Bexley,BP2992,0.44512862
Bexley,BP3207,0.4248039
Bexley,BP3300,0.37517622
Bexley,BP3311,0.32700422
Bexley,BP3603,0.4638948
Bexley,BP371,0.46001762
Bexley,BP372,0.4611507
Bexley,BP374,0.4245631
Bexley,BP375,0.3564409
Bexley,BP376,0.35643464
Bexley,BP377,0.4300775
Bexley,BP3814,0.5048092
Bexley,BP3815,0.46698913
Bexley,BP3816,0.4626643
Bexley,BP3817,0.53563035
Bexley,BP4058,0.43020666
Bexley,BP4175,0.43369228
Bexley,BP4176,0.40067005
Bexley,BP4177,0.4424558
Bexley,BP4178,0.4409639
Bexley,BP4179,0.42023566
Bexley,BP4180,0.429889
Bexley,BP4279,0.44001126
Bexley,BP4476,0.45259893
Bexley,BP4516,0.45212042
Bexley,BP4992,0.44231284
Bexley,BP5033,0.5440614
Bexley,BP5046,0.42197818
Bexley,BP5099,0.432707
Bexley,BP5395,0.43405905
Bexley,BP5396,0.45085844
Bexley,BP5401,0.41578737
Bexley,BP5402,0.4048171
Bexley,BP5866,0.48331073
Bexley,BP5900,0.38697588
Bexley,BP5901,0.3898556
Bexley,BP6081,0.34428835
Bexley,BP6082,0.34254754
Bexley,BP6083,0.4259686
Bexley,BP6084,0.4073924
Bexley,BP6085,0.43110457
Bexley,BP6086,0.42791653
Bexley,BP6087,0.41165668
Bexley,BP6088,0.43650663
Bexley,BP6089,0.46538875
Bexley,BP6090,0.4394489
Bexley,BP6091,0.43606117
Bexley,BP6092,0.43564755
Bexley,BP6257,0.43176177
Bexley,BP6295,0.4111672
Bexley,BP6296,0.44354483
Bexley,BP6297,0.41199046
Bexley,BP6298,0.47644863
Bexley,BP6299,0.4214353
Bexley,BP6300,0.4406211
Bexley,BP6302,0.47114307
Bexley,BP6303,0.43293747
Bexley,BP6304,0.40739182
Bexley,BP6305,0.41766614
Bexley,BP6306,0.4335179
Bexley,BP6307,0.43581364
Bexley,BP6308,0.41919163
Bexley,BP6309,0.41694933
Bexley,BP6310,0.43522778
Bexley,BP6311,0.41985127
Bexley,BP6312,0.43774202
Bexley,BP6313,0.47352517
Bexley,BP6323,0.47109267
Bexley,BP645,0.46355838
Bexley,BP647,0.43420592
Bexley,BP648,0.43432945
Bexley,BP6496,0.4568197
Bexley,BP6497,0.45609307
Bexley,BP6540,0.46714255
Bexley,BP6547,0.3595828
Bexley,BP6548,0.37288675
Bexley,BP6549,0.35983458
Bexley,BP6550,0.37580252
Bexley,BP6551,0.37471557
Bexley,BP6552,0.37409562
Bexley,BP6553,0.38115415
Bexley,BP658,0.41476095
Bexley,BP663,0.44595203
Bexley,BP942,0.39582726
Bexley,HC1,0.34638855
Bexley,HC154,0.44771534
Bexley,HC155,0.4685276
Bexley,HC156,0.4403887
Bexley,HC157,0.46239513
Bexley,HC158,0.453949
Bexley,HC159,0.44860506
Bexley,HC269,0.38679996
Bexley,HC3,0.42179134
Bexley,HC4,0.34601736
Bexley,HC5,0.37051818
Bexley,HC551,0.4474287
Bexley,HC552,0.4481182
Bexley,HC553,0.4116827
Bexley,HC554,0.47701064
Bexley,HC6,0.4140336
Bexley,HC729,0.4380822
Bexley,HC730,0.45355335
Bexley,HC731,0.43301755
Bexley,HC732,0.46850896
Bexley,HC733,0.46622333
Bexley,HC734,0.43427506
Bexley,HC735,0.43597063
Bexley,HC737,0.5292459
Bexley,HC738,0.43376645
Bexley,HC744,0.46375924
Bexley,HC745,0.44956106
Bexley,HC746,0.47677326
Bexley,HC747,0.4341233
Bexley,HC748,0.4306886
Bexley,HC749,0.41560856
Bexley,HC750,0.4547356
Bexley,HC751,0.44452772
Bexley,HC752,0.47577533
Bexley,HC808,0.39573315
Bexley,HC809,0.40013593
Bexley,HC810,0.38726237
Bexley,HC811,0.42573312
Bexley,HC812,0.40961453
Bexley,HC813,0.39418522
Bexley,HC816,0.39610094
Bexley,HC817,0.39258263
Bexley,HC818,0.43307146
Bexley,HC819,0.4539014
Bexley,HC820,0.44930005
Bexley,HC821,0.42908886
Bexley,HC822,0.37694132
Bexley,HC823,0.415085
Bexley,HC824,0.4246564
Bexley,HC825,0.40940621
Bexley,HC826,0.4041172
Bexley,HC827,0.41718942
Bexley,HC828,0.37582326
Bexley,HC830,0.403559
Bexley,HC831,0.39385074
Bexley,OC418,0.49350256
Bexley,OC581,0.39175114
Bexley,OC658,0.39604366
Bexley,R0063,0.3905007
Bexley,R0439,0.3429529
Bexley,R0468,0.43095428
Bexley,R0481,0.3263856
Bexley,R0482,0.3489436
Bexley,R0521,0.50510466
Bexley,R0535,0.4570254
Bexley,R0536,0.42136204
Bexley,R0537,0.40990782
Bexley,R0548,0.4754676
Bexley,R0555,0.43714422
Bexley,R0561,0.45128968
Bexley,21602,0.41616613
Bexley,23118,0.46064612
Bexley,28236,0.45219558
Bexley,33243,0.45359164
Bexley,33245,0.43225172
Bexley,33246,0.43084985
Bexley,33249,0.47080043
Bexley,37371,0.45500016
Bexley,40051,0.40207902
Bexley,40052,0.4064356
Bexley,40086,0.42314067
Bexley,40087,0.42636597
Bexley,6347,0.46111736
Bexley,6367,0.41004688
Bexley,BP4066,0.43039337
Brent,1013,0.4680156
Brent,1014,0.48870274
Brent,10240,0.50416565
Brent,10241,0.5061375
Brent,11134,0.37145084
Brent,11135,0.42217198
Brent,11601,0.49171013
Brent,11609,0.4785133
Brent,11615,0.40186682
Brent,11616,0.4169547
Brent,11617,0.42823234
Brent,11618,0.42834967
Brent,11621,0.5265564
Brent,11622,0.54119956
Brent,11623,0.43209594
Brent,11630,0.43285877
Brent,11633,0.36759916
Brent,11634,0.3736574
Brent,11635,0.4520295
Brent,11636,0.45954642
Brent,11637,0.4507441
Brent,11638,0.48287305
Brent,11639,0.6621448
Brent,11640,0.57513934
Brent,11641,0.6150307
Brent,11642,0.64710426
Brent,11643,0.37409577
Brent,11644,0.44666728
Brent,11645,0.38331494
Brent,11647,0.44278306
Brent,11650,0.4606565
Brent,11651,0.48889345
Brent,11653,0.48214453
Brent,11656,0.41197085
Brent,11657,0.4012404
Brent,11658,0.41189778
Brent,11659,0.42752966
Brent,11660,0.40489417
Brent,11661,0.39799166
Brent,1220,0.40182558
Brent,1256,0.32835722
Brent,13149,0.37895396
Brent,1378,0.32286757
Brent,1380,0.31077585
Brent,1381,0.3585233
Brent,1382,0.31285447
Brent,1385,0.31345937
Brent,1386,0.30750927
Brent,1387,0.3061979
Brent,1388,0.40866455
Brent,1389,0.4289225
Brent,14205,0.4473781
Brent,14341,0.43137008
Brent,14364,0.5062861
Brent,1467,0.39104944
Brent,14766,0.40656218
Brent,14827,0.44184968
Brent,14828,0.41466442
Brent,14833,0.42559066
Brent,14838,0.53045976
Brent,1484,0.49438378
Brent,14840,0.44347528
Brent,14851,0.5369281
Brent,14852,0.5642651
Brent,14853,0.46402076
Brent,14946,0.35587353
Brent,14948,0.3947917
Brent,14968,0.5361791
Brent,15011,0.53753847
Brent,15012,0.53017867
Brent,15013,0.593289
Brent,15068,0.4842815
Brent,15069,0.5358342
Brent,15070,0.5655413
Brent,15071,0.4387963
Brent,15074,0.47160712
Brent,15075,0.4957011
Brent,15076,0.48381215
Brent,15077,0.5012291
Brent,15078,0.49885905
Brent,15079,0.51942843
Brent,15080,0.5162849
Brent,15081,0.5600253
Brent,15082,0.54770654
Brent,15083,0.51861745
Brent,15084,0.52579653
Brent,15085,0.57508105
Brent,15088,0.4671258
Brent,15089,0.44572687
Brent,15090,0.44645256
Brent,15091,0.39457208
Brent,15935,0.5180492
Brent,15936,0.510064
Brent,15937,0.5081233
Brent,1594,0.4534414
Brent,15946,0.41361505
Brent,15947,0.43223703
Brent,15950,0.4248963
Brent,16102,0.5245601
Brent,16112,0.43141428
Brent,16116,0.38236216
Brent,16118,0.47246668
Brent,16125,0.4375554
Brent,1620,0.4260001
Brent,1621,0.49483463
Brent,16210,0.5847621
Brent,1622,0.48615086
Brent,1623,0.43679455
Brent,1624,0.43741342
Brent,16543,0.41145316
Brent,16545,0.46272993
Brent,16546,0.46577728
Brent,16547,0.58356684
Brent,16548,0.6084966
Brent,16550,0.57850105
Brent,16552,0.48467222
Brent,16555,0.44514623
Brent,16556,0.56172085
Brent,16557,0.56726444
Brent,16558,0.55095077
Brent,16559,0.59877366
Brent,16560,0.620534
Brent,16561,0.5736559
Brent,16562,0.54969007
Brent,1659,0.42979887
Brent,16997,0.54182595
Brent,16998,0.55309945
Brent,16999,0.47565663
Brent,17000,0.47147968
Brent,17001,0.45112243
Brent,17003,0.5602279
Brent,17004,0.64908576
Brent,17005,0.6492106
Brent,17006,0.42281905
Brent,17007,0.42471245
Brent,17010,0.50081706
Brent,17011,0.4867407
Brent,17012,0.58748025
Brent,17013,0.58735406
Brent,17014,0.5897791
Brent,17015,0.59624594
Brent,17016,0.5524554
Brent,17017,0.55050987
Brent,17018,0.592266
Brent,17019,0.5895332
Brent,17020,0.6119896
Brent,17021,0.5990319
Brent,17022,0.61013484
Brent,17023,0.613184
Brent,17043,0.4785635
Brent,17044,0.46443942
Brent,17045,0.52057797
Brent,17046,0.44102195
Brent,17047,0.55442846
Brent,17048,0.58043957
Brent,17049,0.6069937
Brent,17050,0.6068705
Brent,17051,0.5062926
Brent,17052,0.5144371
Brent,17053,0.43615204
Brent,17054,0.41462833
Brent,17055,0.42906755
Brent,17056,0.42859504
Brent,17057,0.43020293
Brent,17058,0.46104476
Brent,17059,0.525405
Brent,17060,0.5332607
Brent,17062,0.5693957
Brent,17063,0.53694946
Brent,17120,0.5270941
Brent,17121,0.5774488
Brent,17122,0.5128717
Brent,17123,0.54852766
Brent,17124,0.5318386
Brent,17125,0.5464328
Brent,17170,0.54312354
Brent,17171,0.5657348
Brent,17172,0.52009434
Brent,17173,0.50186265
Brent,17174,0.4455601
Brent,17176,0.44443682
Brent,17178,0.54517454
Brent,17180,0.4669017
Brent,17252,0.5527676
Brent,17253,0.6168842
Brent,17254,0.44099033
Brent,17255,0.45738283
Brent,1757,0.41830984
Brent,1763,0.3991055
Brent,18222,0.30237645
Brent,18454,0.5580406
Brent,18456,0.50645053
Brent,18644,0.4395602
Brent,18645,0.42800125
Brent,18904,0.51870126
Brent,18905,0.5254132
Brent,18906,0.51906544
Brent,18907,0.51362765
Brent,18908,0.4756601
Brent,18909,0.44745448
Brent,1933,0.35202307
Brent,20040,0.52480114
Brent,2060,0.3965029
Brent,20654,0.50445753
Brent,20794,0.40356442
Brent,20840,0.44458538
Brent,20994,0.39284432
Brent,20995,0.42177495
Brent,24280,0.44171873
Brent,2488,0.5207667
Brent,2489,0.57987076
Brent,2490,0.5892365
Brent,25066,0.38760614
Brent,25180,0.44228148
Brent,25181,0.44515994
Brent,25182,0.43060184
Brent,25331,0.5302164
Brent,25447,0.44012767
Brent,26241,0.43174097
Brent,26495,0.539975
Brent,26525,0.41376096
Brent,26526,0.43280923
Brent,26859,0.43495423
Brent,26932,0.35020962
Brent,26933,0.35320687
Brent,26934,0.43800193
Brent,26935,0.49332333
Brent,26936,0.539145
Brent,26937,0.5441729
Brent,26938,0.5340893
Brent,26939,0.53257877
Brent,26940,0.5329748
Brent,26941,0.57900727
Brent,26942,0.5430313
Brent,26943,0.5420731
Brent,26944,0.5231625
Brent,26945,0.52355736
Brent,26946,0.54086757
Brent,26947,0.5364784
Brent,26948,0.37105015
Brent,26949,0.40254378
Brent,26950,0.41607922
Brent,26951,0.4531455
Brent,26952,0.49352035
Brent,26953,0.48480955
Brent,26954,0.4234355
Brent,26955,0.43280628
Brent,27302,0.53243273
Brent,27565,0.32844576
Brent,27617,0.44140095
Brent,27618,0.44206217
Brent,2802,0.50671136
Brent,2805,0.49529538
Brent,2806,0.5703745
Brent,2807,0.45460373
Brent,2809,0.5297708
Brent,2810,0.51932657
Brent,2811,0.5188876
Brent,2814,0.5442382
Brent,2815,0.5808899
Brent,2817,0.5653201
Brent,2819,0.58301055
Brent,2821,0.48499683
Brent,2822,0.48178488
Brent,2823,0.37868297
Brent,2824,0.3676306
Brent,2825,0.44476303
Brent,2853,0.3855791
Brent,2854,0.4004569
Brent,28647,0.44637483
Brent,29010,0.43409586
Brent,29269,0.50748664
Brent,29382,0.54602426
Brent,29428,0.51280534
Brent,29492,0.3932192
Brent,2950,0.37095094
Brent,2953,0.49344093
Brent,2956,0.5084455
Brent,2957,0.5014
Brent,2958,0.46950373
Brent,2959,0.4893968
Brent,2960,0.4388594
Brent,2961,0.43787807
Brent,2962,0.46212626
Brent,2966,0.31941336
Brent,2967,0.31934127
Brent,2969,0.29134703
Brent,2973,0.4589222
Brent,2977,0.3984374
Brent,2983,0.4114576
Brent,2995,0.4262608
Brent,2996,0.48543078
Brent,2997,0.51052356
Brent,30,0.4879374
Brent,3188,0.3162245
Brent,3212,0.38532582
Brent,3213,0.3925724
Brent,3215,0.3697303
Brent,3223,0.3307538
Brent,3224,0.37941447
Brent,3262,0.44619787
Brent,3263,0.4402564
Brent,3265,0.41766617
Brent,3266,0.41970137
Brent,3267,0.39456123
Brent,3275,0.5186364
Brent,3277,0.5133422
Brent,3278,0.5039683
Brent,3282,0.44798332
Brent,3283,0.45637688
Brent,3285,0.37362447
Brent,3286,0.3811651
Brent,33215,0.33340418
Brent,33256,0.36006287
Brent,3390,0.55475044
Brent,3392,0.6882248
Brent,33935,0.5185464
Brent,33948,0.45975676
Brent,34105,0.40889964
Brent,34114,0.39768776
Brent,34186,0.36759716
Brent,34385,0.5268964
Brent,34756,0.44589683
Brent,34786,0.5084269
Brent,34787,0.47710222
Brent,34788,0.49774086
Brent,34795,0.5846151
Brent,34796,0.49585846
Brent,34797,0.48014933
Brent,34870,0.41548023
Brent,34913,0.33745202
Brent,35210,0.4457404
Brent,35359,0.46457332
Brent,35789,0.51094544
Brent,35790,0.51853067
Brent,35792,0.5320438
Brent,35793,0.5347632
Brent,35794,0.5270459
Brent,35795,0.51509535
Brent,36582,0.38455227
Brent,36754,0.611691
Brent,36755,0.6153706
Brent,36756,0.5964346
Brent,36757,0.59610045
Brent,36758,0.4724062
Brent,36759,0.47856238
Brent,36879,0.3630134
Brent,36880,0.37083015
Brent,3690,0.45398933
Brent,37012,0.52267295
Brent,37013,0.5451119
Brent,37014,0.5272631
Brent,37015,0.52787447
Brent,37016,0.57121766
Brent,37017,0.57154423
Brent,37018,0.58111906
Brent,37019,0.5423476
Brent,37020,0.56490207
Brent,37021,0.58077204
Brent,37022,0.5612792
Brent,37023,0.5811833
Brent,37024,0.5434859
Brent,37025,0.5792735
Brent,37026,0.5760876
Brent,37172,0.39125693
Brent,37253,0.5031049
Brent,37277,0.4630862
Brent,37278,0.45969984
Brent,37279,0.54056185
Brent,37280,0.5301365
Brent,37338,0.4631368
Brent,3821,0.41260862
Brent,38453,0.53514117
Brent,415,0.4063414
Brent,441,0.40653557
Brent,442,0.40798575
Brent,4590,0.3544024
Brent,4592,0.60659367
Brent,4684,0.39320493
Brent,4909,0.41564965
Brent,4910,0.44017464
Brent,4911,0.41108614
Brent,4912,0.3624908
Brent,4913,0.33593515
Brent,4920,0.45649117
Brent,595,0.3770318
Brent,6024,0.3488014
Brent,6025,0.37851927
Brent,6026,0.41244003
Brent,6029,0.46879885
Brent,6030,0.48068
Brent,6031,0.44429305
Brent,6038,0.33464342
Brent,6044,0.406702
Brent,6046,0.44751722
Brent,6064,0.41101873
Brent,6129,0.3332928
Brent,6130,0.33007246
Brent,7564,0.514558
Brent,7565,0.53221947
Brent,7732,0.402174
Brent,7733,0.41773358
Brent,7805,0.60689723
Brent,8408,0.4261986
Brent,91523,0.52897066
Brent,9369,0.5146046
Brent,9370,0.47498137
Brent,9371,0.446262
Brent,9373,0.47077787
Brent,9388,0.457645
Brent,9389,0.4576764
Brent,9401,0.47145584
Brent,9480,0.47481447
Brent,BP043,0.49897748
Brent,BP1019,0.5214329
Brent,BP1138,0.48158005
Brent,BP1280,0.6406956
Brent,BP1625,0.5380517
Brent,BP1651,0.34461144
Brent,BP1884,0.5293152
Brent,BP2310,0.45021957
Brent,BP2312,0.4433205
Brent,BP2313,0.50622237
Brent,BP2314,0.6162169
Brent,BP2315,0.58178574
Brent,BP2316,0.5640958
Brent,BP2317,0.5801765
Brent,BP2318,0.6165047
Brent,BP2319,0.5006488
Brent,BP2320,0.4455926
Brent,BP2396,0.55390364
Brent,BP2397,0.47944668
Brent,BP2398,0.59607095
Brent,BP3110,0.49489927
Brent,BP3391,0.6401868
Brent,BP3392,0.639897
Brent,BP3485,0.6112681
Brent,BP3486,0.60822767
Brent,BP3487,0.39658433
Brent,BP3488,0.3895099
Brent,BP3564,0.48656148
Brent,BP3565,0.5002778
Brent,BP4064,0.41252035
Brent,BP4266,0.36429083
Brent,BP4310,0.5375038
Brent,BP4385,0.6762167
Brent,BP4386,0.6948069
Brent,BP4387,0.7078795
Brent,BP4388,0.70789886
Brent,BP440,0.54175466
Brent,BP4421,0.69474745
Brent,BP4458,0.63200295
Brent,BP446,0.53151035
Brent,BP4510,0.5124725
Brent,BP4511,0.5090574
Brent,BP4512,0.45730934
Brent,BP4666,0.4242215
Brent,BP4882,0.5136284
Brent,BP4911,0.32720506
Brent,BP5165,0.491958
Brent,BP5168,0.46590456
Brent,BP5376,0.5018849
Brent,BP5399,0.7308992
Brent,BP5757,0.5281127
Brent,BP5948,0.29988855
Brent,BP5968,0.7066846
Brent,BP5984,0.5577958
Brent,BP5985,0.557797
Brent,BP6111,0.5400708
Brent,BP6112,0.38814628
Brent,BP6124,0.6467531
Brent,BP6150,0.4909774
Brent,BP6151,0.60625994
Brent,BP6152,0.4685832
Brent,BP6219,0.49321967
Brent,BP6263,0.57389843
Brent,BP6264,0.46993303
Brent,BP628,0.6069634
Brent,BP629,0.57884586
Brent,BP6293,0.5675714
Brent,BP630,0.5481577
Brent,BP631,0.6013639
Brent,BP6356,0.52238846
Brent,BP6357,0.48974162
Brent,BP6389,0.46409583
Brent,BP6506,0.60191894
Brent,BP6507,0.56234
Brent,BP820,0.40444803
Brent,BP831,0.40576977
Brent,BP924,0.5140468
Brent,BP971,0.55288386
Brent,BP972,0.5517615
Brent,BP982,0.5244883
Brent,C10,0.4428301
Brent,C12,0.54031014
Brent,C122,0.6672407
Brent,C13,0.57558113
Brent,C2,0.54041165
Brent,C3,0.5090516
Brent,C35,0.6426488
Brent,C4,0.51607764
Brent,C40,0.59088403
Brent,C5,0.47984818
Brent,C6,0.48140746
Brent,C7,0.55526197
Brent,C74,0.60102713
Brent,C8,0.56220317
Brent,C83,0.53753763
Brent,C85,0.4936744
Brent,C86,0.6188145
Brent,C9,0.40378767
Brent,CW15,0.5383522
Brent,CW16,0.5555446
Brent,CW43,0.5039943
Brent,CW44,0.55389404
Brent,CW45,0.5768212
Brent,CW59,0.47451124
Brent,CW60,0.47185808
Brent,CW61,0.47848883
Brent,M10,0.50653315
Brent,M11,0.40666166
Brent,M12,0.36083692
Brent,M13,0.39041898
Brent,M14,0.40541694
Brent,M15,0.505819
Brent,M20,0.57610047
Brent,M22,0.48511598
Brent,M23,0.43533736
Brent,M24,0.43422636
Brent,M25,0.5007751
Brent,M26,0.636975
Brent,R0255,0.50749475
Brent,R0268,0.34055838
Brent,R0316,0.48271468
Brent,R0359,0.5381538
Brent,R0361,0.57621557
Brent,R0402,0.5385273
Brent,R0488,0.52614456
Brent,R0492,0.49992347
Brent,R0657,0.48333693
Brent,15086,0.5361366
Brent,15087,0.5128633
Brent,15945,0.354065
Brent,16103,0.44689652
Brent,16563,0.5089803
Brent,16564,0.5055647
Brent,16868,0.35986537
Brent,17002,0.56471556
Brent,17008,0.44636363
Brent,17009,0.43608135
Brent,1934,0.33085313
Brent,20991,0.4071185
Brent,20992,0.39898083
Brent,20993,0.3901326
Brent,34184,0.5679153
Brent,34185,0.56677365
Brent,37230,0.44447204
Brent,6138,0.46692947
Brent,BP1386,0.5061816
Brent,BP208,0.5646105
Brent,BP209,0.58201355
Brent,BP2609,0.50837827
Brent,BP2610,0.5200108
Brent,BP4498,0.5039183
Brent,BP4969,0.45995346
Brent,BP4970,0.45822448
Brent,BP4971,0.45455062
Brent,BP5975,0.6254721
Brent,BP608,0.50834155
Brent,BP609,0.50552523
Brent,BP610,0.57158655
Brent,BP611,0.56623185
Brent,BP614,0.5403039
Brent,BP6338,0.50812024
Brent,R0266,0.4704818
Bromley,10690,0.46687436
Bromley,10694,0.34852216
Bromley,10705,0.44887248
Bromley,11331,0.33470124
Bromley,11332,0.34574708
Bromley,11752,0.2999979
Bromley,12207,0.40763202
Bromley,12208,0.4193012
Bromley,12239,0.39958778
Bromley,12240,0.40795124
Bromley,1242,0.34324723
Bromley,12442,0.43683308
Bromley,12444,0.412659
Bromley,12445,0.38304588
Bromley,13222,0.47815698
Bromley,13379,0.41286653
Bromley,13953,0.36507878
Bromley,14120,0.25958794
Bromley,14121,0.26040176
Bromley,14122,0.37323296
Bromley,14123,0.37160397
Bromley,14124,0.49041802
Bromley,14125,0.4921247
Bromley,1426,0.48887774
Bromley,1427,0.468323
Bromley,1428,0.45619446
Bromley,1429,0.43370435
Bromley,14342,0.42366785
Bromley,14430,0.30009145
Bromley,14459,0.5128345
Bromley,14732,0.27137047
Bromley,14733,0.23541644
Bromley,14739,0.49587592
Bromley,14976,0.4482514
Bromley,14978,0.38573754
Bromley,1521,0.39503086
Bromley,1522,0.38545892
Bromley,1523,0.4065451
Bromley,1524,0.3810725
Bromley,1603,0.3553534
Bromley,1604,0.3179006
Bromley,16642,0.32824853
Bromley,16646,0.32115576
Bromley,16647,0.31231648
Bromley,17321,0.4029059
Bromley,17323,0.42582178
Bromley,17326,0.4633628
Bromley,17327,0.46108237
Bromley,17402,0.44016415
Bromley,17403,0.38597366
Bromley,17405,0.4417877
Bromley,17406,0.47674647
Bromley,17407,0.48607633
Bromley,17408,0.46478355
Bromley,17409,0.4234099
Bromley,17410,0.38781598
Bromley,17411,0.3948433
Bromley,17412,0.3904282
Bromley,17413,0.38539082
Bromley,17414,0.35372794
Bromley,17415,0.36011878
Bromley,17419,0.2537951
Bromley,17420,0.25106823
Bromley,17421,0.2573247
Bromley,17422,0.26167226
Bromley,17423,0.297342
Bromley,17424,0.28108618
Bromley,17425,0.29491678
Bromley,17426,0.29032475
Bromley,17427,0.2654026
Bromley,17428,0.26501733
Bromley,17429,0.30262607
Bromley,17431,0.5394459
Bromley,17432,0.4928767
Bromley,17433,0.50883037
Bromley,17434,0.5307286
Bromley,17435,0.53296167
Bromley,17436,0.5367317
Bromley,17437,0.48177144
Bromley,17438,0.49708232
Bromley,17522,0.35302874
Bromley,17523,0.33457428
Bromley,17524,0.3651516
Bromley,17525,0.3915565
Bromley,17526,0.33967412
Bromley,17527,0.36894
Bromley,17528,0.26124462
Bromley,17529,0.31668934
Bromley,17530,0.28828055
Bromley,17531,0.2928115
Bromley,17532,0.25826386
Bromley,17534,0.24602777
Bromley,17535,0.24868403
Bromley,17536,0.360299
Bromley,17702,0.35975763
Bromley,17703,0.36054423
Bromley,17705,0.24282964
Bromley,17706,0.2727396
Bromley,17707,0.255839
Bromley,17708,0.41198727
Bromley,17709,0.41521114
Bromley,17710,0.40188554
Bromley,17711,0.3864105
Bromley,17712,0.3450299
Bromley,17713,0.3327643
Bromley,17714,0.41781414
Bromley,17715,0.40681133
Bromley,17716,0.43854767
Bromley,17717,0.43688092
Bromley,17789,0.30767572
Bromley,17790,0.32800275
Bromley,17791,0.35958368
Bromley,17792,0.34453487
Bromley,17793,0.3177282
Bromley,17794,0.31746158
Bromley,17797,0.26330033
Bromley,17798,0.27226797
Bromley,17799,0.2878929
Bromley,17802,0.30730027
Bromley,17803,0.2892526
Bromley,17804,0.2890033
Bromley,17805,0.29403576
Bromley,17806,0.29586062
Bromley,17807,0.27081886
Bromley,17808,0.26747343
Bromley,17809,0.2651693
Bromley,17810,0.25614765
Bromley,17811,0.262419
Bromley,17812,0.3864992
Bromley,17813,0.37515345
Bromley,17814,0.43343973
Bromley,17815,0.40607598
Bromley,17816,0.3804775
Bromley,17817,0.3735134
Bromley,17818,0.4116275
Bromley,17819,0.4418683
Bromley,18191,0.40071216
Bromley,18192,0.38388896
Bromley,18193,0.4071296
Bromley,18194,0.4458347
Bromley,18195,0.5191937
Bromley,18196,0.35657895
Bromley,18197,0.37944382
Bromley,18198,0.27740237
Bromley,18199,0.2557537
Bromley,18200,0.36561736
Bromley,18201,0.36516607
Bromley,18202,0.3265526
Bromley,18203,0.34153754
Bromley,18204,0.41644624
Bromley,18205,0.4508148
Bromley,18206,0.46009973
Bromley,18226,0.37933397
Bromley,18369,0.3834032
Bromley,18370,0.41170937
Bromley,18371,0.36952657
Bromley,18733,0.37512887
Bromley,18738,0.311888
Bromley,18739,0.29375213
Bromley,18785,0.30374694
Bromley,18786,0.32515812
Bromley,18787,0.31256822
Bromley,18788,0.40352607
Bromley,18789,0.40477717
Bromley,18791,0.42534107
Bromley,18792,0.4825512
Bromley,18794,0.45080698
Bromley,18795,0.44530362
Bromley,18796,0.4361277
Bromley,18894,0.52188396
Bromley,18942,0.379005
Bromley,18943,0.37765083
Bromley,18944,0.38659334
Bromley,18945,0.38539353
Bromley,18946,0.30691272
Bromley,18947,0.3021817
Bromley,18948,0.30366296
Bromley,18949,0.29706767
Bromley,18950,0.36401328
Bromley,18951,0.39126065
Bromley,18952,0.35614893
Bromley,18958,0.25243875
Bromley,18959,0.27317828
Bromley,18960,0.30136055
Bromley,18961,0.28108048
Bromley,18962,0.28596538
Bromley,18963,0.28947726
Bromley,18964,0.2741974
Bromley,18965,0.27536535
Bromley,18966,0.2808374
Bromley,18967,0.27649602
Bromley,18973,0.42293304
Bromley,18988,0.29305276
Bromley,18989,0.31645614
Bromley,18990,0.34061015
Bromley,18991,0.32698536
Bromley,18992,0.43860236
Bromley,18993,0.42652592
Bromley,18995,0.4197054
Bromley,18996,0.49854928
Bromley,18997,0.37124535
Bromley,18998,0.398381
Bromley,18999,0.37681493
Bromley,19000,0.37656978
Bromley,19001,0.39191887
Bromley,19002,0.46244958
Bromley,19004,0.2867387
Bromley,19005,0.29710013
Bromley,19006,0.37295514
Bromley,19007,0.30466965
Bromley,19008,0.3947348
Bromley,19009,0.39847887
Bromley,19010,0.3966204
Bromley,19011,0.39589462
Bromley,19020,0.36478308
Bromley,19024,0.5167353
Bromley,19025,0.53143466
Bromley,19028,0.41158882
Bromley,19029,0.4116735
Bromley,19037,0.30556992
Bromley,19038,0.32990456
Bromley,19276,0.3612424
Bromley,19277,0.36703858
Bromley,19342,0.29211757
Bromley,19566,0.25287405
Bromley,19675,0.28258434
Bromley,19695,0.3346155
Bromley,19696,0.33308306
Bromley,19697,0.34567252
Bromley,19700,0.42840588
Bromley,19701,0.36969066
Bromley,19702,0.31706887
Bromley,19703,0.3189769
Bromley,19704,0.35200107
Bromley,19705,0.35221887
Bromley,19706,0.25783294
Bromley,19707,0.26139152
Bromley,19729,0.35362312
Bromley,19732,0.39272374
Bromley,19733,0.37816176
Bromley,19734,0.39814883
Bromley,19735,0.3839106
Bromley,19736,0.37876305
