borough,STOPCODE,alpha
Hackney,BP3253,0.63164425
Hackney,BP3454,0.59864783
Hackney,BP3473,0.7060984
Hackney,BP3474,0.6864815
Hackney,BP3475,0.6942031
Hackney,BP3476,0.7080519
Hackney,BP3491,0.69095814
Hackney,BP3684,0.5194915
Hackney,BP3685,0.47084942
Hackney,BP3686,0.47243863
Hackney,BP3687,0.5125485
Hackney,BP3688,0.53789055
Hackney,BP3689,0.6343773
Hackney,BP3699,0.516301
Hackney,BP3700,0.49062148
Hackney,BP3701,0.49069685
Hackney,BP3702,0.4647507
Hackney,BP3703,0.4885429
Hackney,BP3704,0.43600413
Hackney,BP3705,0.44049957
Hackney,BP3706,0.4190142
Hackney,BP3707,0.41531932
Hackney,BP3708,0.47156778
Hackney,BP3709,0.4415416
Hackney,BP3710,0.44240433
Hackney,BP3711,0.53330916
Hackney,BP3712,0.41830316
Hackney,BP3713,0.44961715
Hackney,BP3714,0.46090174
Hackney,BP3715,0.4400151
Hackney,BP3716,0.4381371
Hackney,BP3717,0.5341279
Hackney,BP3801,0.4647862
Hackney,BP3803,0.47568372
Hackney,BP3805,0.5023031
Hackney,BP3806,0.49903983
Hackney,BP3828,0.5636505
Hackney,BP3829,0.5560065
Hackney,BP3830,0.5431381
Hackney,BP3831,0.62780297
Hackney,BP3832,0.62505275
Hackney,BP3834,0.57143444
Hackney,BP3835,0.5918687
Hackney,BP3836,0.6252642
Hackney,BP3838,0.62327063
Hackney,BP3839,0.595285
Hackney,BP384,0.5814212
Hackney,BP3840,0.5662032
Hackney,BP3843,0.6251028
Hackney,BP3844,0.5616269
Hackney,BP3845,0.5487661
Hackney,BP3846,0.62395674
Hackney,BP3848,0.59767914
Hackney,BP3849,0.63522625
Hackney,BP3850,0.6325924
Hackney,BP3855,0.62180215
Hackney,BP3857,0.5875035
Hackney,BP3901,0.66570175
Hackney,BP3902,0.66739327
Hackney,BP3904,0.6465935
Hackney,BP3905,0.63376343
Hackney,BP3906,0.6287564
Hackney,BP4165,0.50337636
Hackney,BP4166,0.46566227
Hackney,BP4167,0.51519924
Hackney,BP4170,0.4946112
Hackney,BP4241,0.52406335
Hackney,BP4460,0.46342346
Hackney,BP4461,0.45961353
Hackney,BP4547,0.6407965
Hackney,BP4608,0.5865553
Hackney,BP4880,0.531311
Hackney,BP4921,0.597312
Hackney,BP4960,0.5639115
Hackney,BP4961,0.54703176
Hackney,BP5094,0.71157634
Hackney,BP5095,0.70621336
Hackney,BP5179,0.5762033
Hackney,BP5180,0.5128153
Hackney,BP5181,0.47683862
Hackney,BP5193,0.65581226
Hackney,BP5221,0.5217613
Hackney,BP5230,0.5016646
Hackney,BP5254,0.5237267
Hackney,BP5484,0.57323605
Hackney,BP5488,0.63064784
Hackney,BP5489,0.631282
Hackney,BP5525,0.46961087
Hackney,BP5529,0.6019318
Hackney,BP5609,0.50160825
Hackney,BP5611,0.5233593
Hackney,BP5612,0.46400622
Hackney,BP5613,0.52009124
Hackney,BP5614,0.49229607
Hackney,BP5615,0.5029136
Hackney,BP5616,0.5022939
Hackney,BP5617,0.66095483
Hackney,BP5619,0.5326198
Hackney,BP5621,0.5337012
Hackney,BP5622,0.6035404
Hackney,BP5623,0.54456884
Hackney,BP5643,0.5937599
Hackney,BP5762,0.6219323
Hackney,BP5772,0.50309753
Hackney,BP5776,0.51482546
Hackney,BP5777,0.51166505
Hackney,BP5823,0.48385412
Hackney,BP5824,0.46077424
Hackney,BP5825,0.44158795
Hackney,BP5826,0.4587353
Hackney,BP5851,0.48698166
Hackney,BP5852,0.49442893
Hackney,BP5878,0.5333208
Hackney,BP6003,0.46427464
Hackney,BP6074,0.45645866
Hackney,BP6104,0.4885742
Hackney,BP6105,0.5261826
Hackney,BP6381,0.5003867
Hackney,BP6382,0.5194228
Hackney,BP6383,0.54223627
Hackney,BP842,0.5936073
Hackney,BP965,0.530626
Hackney,BP966,0.52569634
Hackney,FL001,0.53264004
Hackney,FL003,0.5784188
Hackney,FL005,0.5171106
Hackney,FL012,0.4976008
Hackney,HC176,0.4841886
Hackney,HC177,0.48166704
Hackney,HC178,0.48085126
Hackney,R0324,0.5112406
Hackney,R0341,0.5653231
Hackney,R0365,0.5221845
Hackney,R0427,0.51356816
Hackney,R0672,0.57481647
Hackney,R0731,0.54913664
Hackney,17965,0.6153285
Hackney,17966,0.61629945
Hackney,17968,0.60517967
Hackney,2449,0.587574
Hackney,25130,0.57284504
Hackney,29730,0.6002964
Hackney,6607,0.61324
Hackney,6650,0.5994103
Hackney,71,0.5838869
Hackney,BP3851,0.62426347
Hackney,BP3853,0.61837226
Hackney,BP3854,0.6137716
Hammersmith and Fulham,10243,0.50064933
Hammersmith and Fulham,10244,0.5211154
Hammersmith and Fulham,1104,0.49365312
Hammersmith and Fulham,1106,0.5160075
Hammersmith and Fulham,1107,0.50424325
Hammersmith and Fulham,11226,0.44216692
Hammersmith and Fulham,11227,0.43853912
Hammersmith and Fulham,11230,0.5094531
Hammersmith and Fulham,11231,0.5165073
Hammersmith and Fulham,11232,0.47936952
Hammersmith and Fulham,11233,0.47737938
Hammersmith and Fulham,11234,0.49178067
Hammersmith and Fulham,11235,0.48874563
Hammersmith and Fulham,11239,0.50978833
Hammersmith and Fulham,11240,0.56170326
Hammersmith and Fulham,11242,0.5817231
Hammersmith and Fulham,11243,0.49687833
Hammersmith and Fulham,11244,0.5013744
Hammersmith and Fulham,11245,0.526429
Hammersmith and Fulham,11246,0.5383074
Hammersmith and Fulham,11247,0.54691976
Hammersmith and Fulham,11248,0.54272825
Hammersmith and Fulham,11249,0.54268575
Hammersmith and Fulham,11251,0.43314627
Hammersmith and Fulham,11252,0.45661643
Hammersmith and Fulham,11253,0.35783067
Hammersmith and Fulham,11254,0.41156572
Hammersmith and Fulham,11255,0.37709954
Hammersmith and Fulham,11256,0.39147812
Hammersmith and Fulham,11258,0.403421
Hammersmith and Fulham,11259,0.38654923
Hammersmith and Fulham,11262,0.38796756
Hammersmith and Fulham,11263,0.39060915
Hammersmith and Fulham,11264,0.378823
Hammersmith and Fulham,11265,0.4257911
Hammersmith and Fulham,11266,0.40227544
Hammersmith and Fulham,11267,0.42088
Hammersmith and Fulham,11268,0.39736184
Hammersmith and Fulham,11269,0.43075114
Hammersmith and Fulham,11271,0.46298334
Hammersmith and Fulham,11272,0.4682374
Hammersmith and Fulham,11276,0.46305734
Hammersmith and Fulham,11277,0.45745257
Hammersmith and Fulham,11279,0.46020785
Hammersmith and Fulham,11339,0.3755568
Hammersmith and Fulham,11340,0.3750298
Hammersmith and Fulham,11568,0.6059423
Hammersmith and Fulham,11569,0.57210743
Hammersmith and Fulham,11572,0.5488835
Hammersmith and Fulham,11573,0.4865597
Hammersmith and Fulham,11576,0.47509038
Hammersmith and Fulham,11577,0.4740595
Hammersmith and Fulham,11582,0.46363914
Hammersmith and Fulham,11583,0.44714943
Hammersmith and Fulham,11587,0.46445474
Hammersmith and Fulham,11589,0.4920187
Hammersmith and Fulham,11590,0.47120085
Hammersmith and Fulham,11774,0.4541341
Hammersmith and Fulham,1215,0.4438866
Hammersmith and Fulham,12403,0.42568007
Hammersmith and Fulham,14022,0.46011305
Hammersmith and Fulham,1408,0.44775885
Hammersmith and Fulham,14441,0.34288636
Hammersmith and Fulham,1453,0.48096618
Hammersmith and Fulham,1455,0.46576452
Hammersmith and Fulham,1456,0.39629906
Hammersmith and Fulham,1457,0.45489636
Hammersmith and Fulham,1459,0.47332916
Hammersmith and Fulham,1460,0.44647154
Hammersmith and Fulham,1461,0.47103852
Hammersmith and Fulham,1462,0.48267856
Hammersmith and Fulham,14637,0.4278402
Hammersmith and Fulham,14641,0.40616125
Hammersmith and Fulham,1674,0.4674619
Hammersmith and Fulham,1675,0.46143827
Hammersmith and Fulham,1708,0.44792974
Hammersmith and Fulham,174,0.46705684
Hammersmith and Fulham,1784,0.43659455
Hammersmith and Fulham,1914,0.52402014
Hammersmith and Fulham,20072,0.38866204
Hammersmith and Fulham,20389,0.45135108
Hammersmith and Fulham,20412,0.50845665
Hammersmith and Fulham,20655,0.46313676
Hammersmith and Fulham,20797,0.45450634
Hammersmith and Fulham,20798,0.45848602
Hammersmith and Fulham,20975,0.46517342
Hammersmith and Fulham,220,0.36397654
Hammersmith and Fulham,2380,0.42356196
Hammersmith and Fulham,24294,0.398394
Hammersmith and Fulham,24779,0.4906139
Hammersmith and Fulham,24994,0.39412147
Hammersmith and Fulham,2538,0.4353586
Hammersmith and Fulham,2539,0.4541071
Hammersmith and Fulham,25627,0.48246494
Hammersmith and Fulham,25694,0.49948436
Hammersmith and Fulham,26503,0.41406924
Hammersmith and Fulham,270,0.45784506
Hammersmith and Fulham,2713,0.4737855
Hammersmith and Fulham,2715,0.36162055
Hammersmith and Fulham,2716,0.34749123
Hammersmith and Fulham,27326,0.36086875
Hammersmith and Fulham,27447,0.4157197
Hammersmith and Fulham,27510,0.39285052
Hammersmith and Fulham,27528,0.4294038
Hammersmith and Fulham,27529,0.4277527
Hammersmith and Fulham,27530,0.41500542
Hammersmith and Fulham,27531,0.41676518
Hammersmith and Fulham,27585,0.4262793
Hammersmith and Fulham,27586,0.4282716
Hammersmith and Fulham,27587,0.4275351
Hammersmith and Fulham,27588,0.4348456
Hammersmith and Fulham,27614,0.33719158
Hammersmith and Fulham,27615,0.35123473
Hammersmith and Fulham,29488,0.4457296
Hammersmith and Fulham,29576,0.41348356
Hammersmith and Fulham,29619,0.38696355
Hammersmith and Fulham,29954,0.40496293
Hammersmith and Fulham,29966,0.53123313
Hammersmith and Fulham,29995,0.5348534
Hammersmith and Fulham,3015,0.46474442
Hammersmith and Fulham,3022,0.43273485
Hammersmith and Fulham,3025,0.43248972
Hammersmith and Fulham,3029,0.42424533
Hammersmith and Fulham,3030,0.42260996
Hammersmith and Fulham,3031,0.44855183
Hammersmith and Fulham,3032,0.48340777
Hammersmith and Fulham,3054,0.459822
Hammersmith and Fulham,31090,0.36019492
Hammersmith and Fulham,33000,0.47615936
Hammersmith and Fulham,33001,0.48120046
Hammersmith and Fulham,34309,0.26874495
Hammersmith and Fulham,34350,0.38794565
Hammersmith and Fulham,34566,0.3811188
Hammersmith and Fulham,3480,0.48190406
Hammersmith and Fulham,35052,0.4278608
Hammersmith and Fulham,35157,0.38894516
Hammersmith and Fulham,35803,0.36087435
Hammersmith and Fulham,3614,0.46771497
Hammersmith and Fulham,3649,0.49127898
Hammersmith and Fulham,36551,0.35304603
Hammersmith and Fulham,36736,0.4018434
Hammersmith and Fulham,36737,0.448123
Hammersmith and Fulham,36741,0.47506896
Hammersmith and Fulham,36765,0.37192482
Hammersmith and Fulham,37426,0.42518964
Hammersmith and Fulham,3827,0.45861492
Hammersmith and Fulham,399,0.5440172
Hammersmith and Fulham,400,0.5138513
Hammersmith and Fulham,401,0.54240453
Hammersmith and Fulham,411,0.43217722
Hammersmith and Fulham,4655,0.54768616
Hammersmith and Fulham,4682,0.46470726
Hammersmith and Fulham,4683,0.35841486
Hammersmith and Fulham,51781,0.50521797
Hammersmith and Fulham,6020,0.35173428
Hammersmith and Fulham,6021,0.361916
Hammersmith and Fulham,6144,0.46344662
Hammersmith and Fulham,6148,0.4330537
Hammersmith and Fulham,6149,0.44925207
Hammersmith and Fulham,6212,0.40922284
Hammersmith and Fulham,6213,0.4328857
Hammersmith and Fulham,6214,0.43377283
Hammersmith and Fulham,6217,0.4174497
Hammersmith and Fulham,6218,0.41343
Hammersmith and Fulham,6220,0.32904485
Hammersmith and Fulham,6221,0.34997067
Hammersmith and Fulham,6696,0.3326732
Hammersmith and Fulham,679,0.4867867
Hammersmith and Fulham,682,0.4354925
Hammersmith and Fulham,684,0.4281313
Hammersmith and Fulham,685,0.43482977
Hammersmith and Fulham,687,0.46614057
Hammersmith and Fulham,76,0.4268258
Hammersmith and Fulham,832,0.3015344
Hammersmith and Fulham,840,0.379993
Hammersmith and Fulham,842,0.41551948
Hammersmith and Fulham,843,0.41820282
Hammersmith and Fulham,846,0.38176903
Hammersmith and Fulham,847,0.38253587
Hammersmith and Fulham,848,0.44298193
Hammersmith and Fulham,849,0.4410984
Hammersmith and Fulham,850,0.38588905
Hammersmith and Fulham,8872,0.53164524
Hammersmith and Fulham,8874,0.5384424
Hammersmith and Fulham,8875,0.59474766
Hammersmith and Fulham,8876,0.6149702
Hammersmith and Fulham,8880,0.5683899
Hammersmith and Fulham,8881,0.49622726
Hammersmith and Fulham,8882,0.5187971
Hammersmith and Fulham,8886,0.52403766
Hammersmith and Fulham,8887,0.5173202
Hammersmith and Fulham,8894,0.42416802
Hammersmith and Fulham,8895,0.43395478
Hammersmith and Fulham,8898,0.46461073
Hammersmith and Fulham,8900,0.38281563
Hammersmith and Fulham,8901,0.4632103
Hammersmith and Fulham,8902,0.50072813
Hammersmith and Fulham,8921,0.38039944
Hammersmith and Fulham,8923,0.36000904
Hammersmith and Fulham,8924,0.3573738
Hammersmith and Fulham,8995,0.49466288
Hammersmith and Fulham,9024,0.38521442
Hammersmith and Fulham,9025,0.4427534
Hammersmith and Fulham,9327,0.5302209
Hammersmith and Fulham,9328,0.53054184
Hammersmith and Fulham,BP1227,0.48508883
Hammersmith and Fulham,BP1501,0.4509106
Hammersmith and Fulham,BP170,0.4967601
Hammersmith and Fulham,BP2068,0.40236402
Hammersmith and Fulham,BP2069,0.32265303
Hammersmith and Fulham,BP215,0.45084122
Hammersmith and Fulham,BP216,0.48399645
Hammersmith and Fulham,BP2305,0.42263886
Hammersmith and Fulham,BP2561,0.42062
Hammersmith and Fulham,BP2562,0.40966496
Hammersmith and Fulham,BP2563,0.46257412
Hammersmith and Fulham,BP2564,0.4571456
Hammersmith and Fulham,BP286,0.5343806
Hammersmith and Fulham,BP2898,0.45285338
Hammersmith and Fulham,BP3195,0.4839286
Hammersmith and Fulham,BP4096,0.37722564
Hammersmith and Fulham,BP4097,0.3744812
Hammersmith and Fulham,BP4098,0.35580102
Hammersmith and Fulham,BP4891,0.45996904
Hammersmith and Fulham,BP5003,0.3359809
Hammersmith and Fulham,BP5004,0.38522872
Hammersmith and Fulham,BP5005,0.4586128
Hammersmith and Fulham,BP5007,0.3966962
Hammersmith and Fulham,BP5008,0.38616827
Hammersmith and Fulham,BP503,0.48139527
Hammersmith and Fulham,BP5167,0.50929636
Hammersmith and Fulham,BP5183,0.37309158
Hammersmith and Fulham,BP5231,0.3242082
Hammersmith and Fulham,BP5232,0.481763
Hammersmith and Fulham,BP5233,0.43278039
Hammersmith and Fulham,BP5234,0.44934022
Hammersmith and Fulham,BP5236,0.42673242
Hammersmith and Fulham,BP5237,0.3934924
Hammersmith and Fulham,BP5238,0.38105962
Hammersmith and Fulham,BP5239,0.3928874
Hammersmith and Fulham,BP5255,0.4859044
Hammersmith and Fulham,BP5257,0.36403832
Hammersmith and Fulham,BP5262,0.36536813
Hammersmith and Fulham,BP5265,0.39957747
Hammersmith and Fulham,BP5286,0.42817378
Hammersmith and Fulham,BP5638,0.4228351
Hammersmith and Fulham,BP5759,0.596762
Hammersmith and Fulham,BP6536,0.46491724
Hammersmith and Fulham,C88,0.4493811
Hammersmith and Fulham,C89,0.43150556
Hammersmith and Fulham,C90,0.449603
Hammersmith and Fulham,C91,0.39084476
Hammersmith and Fulham,HC832,0.38809586
Hammersmith and Fulham,HF020,0.46953273
Hammersmith and Fulham,OC781,0.36929286
Hammersmith and Fulham,OC782,0.37422112
Hammersmith and Fulham,R0185,0.42913768
Hammersmith and Fulham,R0197,0.3970049
Hammersmith and Fulham,R0199,0.42821625
Hammersmith and Fulham,R0200,0.4180525
Hammersmith and Fulham,R0201,0.40121844
Hammersmith and Fulham,R0261,0.38855407
Hammersmith and Fulham,R0449,0.40847284
Hammersmith and Fulham,R0874,0.38202822
Hammersmith and Fulham,R0875,0.49478695
Hammersmith and Fulham,R0876,0.53532535
Hammersmith and Fulham,R0877,0.4986616
Hammersmith and Fulham,R0879,0.49482548
Hammersmith and Fulham,R0880,0.47594225
Hammersmith and Fulham,11567,0.5524741
Hammersmith and Fulham,34124,0.51342463
Hammersmith and Fulham,8903,0.493844
Hammersmith and Fulham,BP217,0.4673386
Hammersmith and Fulham,BP4095,0.38823828
Hammersmith and Fulham,BP5588,0.41102606
Hammersmith and Fulham,CW20,0.5081866
Haringey,1041,0.67559576
Haringey,1042,0.6900671
Haringey,1043,0.6788471
Haringey,10852,0.7496606
Haringey,10860,0.6184609
Haringey,10864,0.72144556
Haringey,10866,0.7378549
Haringey,10868,0.65876734
Haringey,10942,0.64165777
Haringey,10944,0.6680901
Haringey,10948,0.6276878
Haringey,10951,0.6466426
Haringey,10952,0.6608459
Haringey,10953,0.64356834
Haringey,10954,0.5987931
Haringey,10955,0.62236077
Haringey,10957,0.6029611
Haringey,10958,0.5760616
Haringey,10960,0.5978644
Haringey,10961,0.5892301
Haringey,10962,0.60006976
Haringey,10963,0.6359285
Haringey,10966,0.5693044
Haringey,10967,0.59533036
Haringey,10968,0.57639635
Haringey,10969,0.5729643
Haringey,10973,0.64042753
Haringey,10974,0.6535722
Haringey,10975,0.657267
Haringey,10978,0.68394905
Haringey,10979,0.6869447
Haringey,1100,0.69237286
Haringey,1101,0.69252044
Haringey,11207,0.5579681
Haringey,11208,0.48740298
Haringey,11210,0.5317354
Haringey,11211,0.5554417
Haringey,11212,0.6369697
Haringey,11213,0.50378275
Haringey,11215,0.5151633
Haringey,11216,0.63649935
Haringey,1142,0.6240832
Haringey,1143,0.6114868
Haringey,1144,0.6164015
Haringey,1145,0.6328674
Haringey,1146,0.6311517
Haringey,1147,0.611995
Haringey,1148,0.63600355
Haringey,11763,0.7680593
Haringey,11776,0.5712136
Haringey,11777,0.5696651
Haringey,11779,0.5535941
Haringey,11780,0.5480903
Haringey,11792,0.73274523
Haringey,12322,0.62460333
Haringey,12324,0.6470321
Haringey,12326,0.63677186
Haringey,12327,0.6436691
Haringey,1234,0.66108304
Haringey,12402,0.7450215
Haringey,1299,0.7621908
Haringey,1300,0.763887
Haringey,1301,0.6596847
Haringey,1302,0.66225624
Haringey,14356,0.65327126
Haringey,14358,0.6309785
Haringey,14502,0.76333255
Haringey,14675,0.68805206
Haringey,14801,0.6818519
Haringey,14802,0.63251907
Haringey,1488,0.71572685
Haringey,15165,0.6055377
Haringey,15166,0.6027026
Haringey,15167,0.6561766
Haringey,15168,0.6496497
Haringey,15599,0.67465943
Haringey,15829,0.55503094
Haringey,15830,0.55155253
Haringey,15831,0.576445
Haringey,15835,0.59845877
Haringey,15836,0.55200934
Haringey,15837,0.5774829
Haringey,15838,0.56542015
Haringey,15839,0.56265247
Haringey,15840,0.55442303
Haringey,15841,0.54433227
Haringey,16017,0.61866164
Haringey,16018,0.62146705
Haringey,16019,0.6023132
Haringey,16020,0.5953273
Haringey,16021,0.67547196
Haringey,16022,0.67790663
Haringey,16023,0.64159715
Haringey,16024,0.66747093
Haringey,16025,0.64683
Haringey,16026,0.63309884
Haringey,16027,0.5681566
Haringey,16079,0.64013374
Haringey,16080,0.6490118
Haringey,16081,0.6360643
Haringey,16083,0.69354194
Haringey,16084,0.6898836
Haringey,16085,0.6609566
Haringey,16088,0.6630302
Haringey,16089,0.67146254
Haringey,16090,0.6725171
Haringey,16091,0.65596986
Haringey,16092,0.67892134
Haringey,16093,0.66838735
Haringey,16094,0.6714238
Haringey,16095,0.7326846
Haringey,16096,0.6655594
Haringey,16097,0.7345171
Haringey,16098,0.725082
Haringey,16262,0.5854694
Haringey,16263,0.5797185
Haringey,1662,0.6623215
Haringey,1663,0.63503367
Haringey,1665,0.67171466
Haringey,16982,0.64388543
Haringey,17261,0.5687122
Haringey,17264,0.58719337
Haringey,18885,0.6992635
Haringey,18886,0.76339304
Haringey,18887,0.66560817
Haringey,18888,0.6632519
Haringey,18891,0.61855656
Haringey,18892,0.5601476
Haringey,18893,0.65886474
Haringey,18895,0.70618033
Haringey,18896,0.6805212
Haringey,18897,0.68648154
Haringey,18898,0.63441443
Haringey,18899,0.61428875
Haringey,18901,0.60508746
Haringey,18902,0.6209567
Haringey,1908,0.62123173
Haringey,1909,0.62184864
Haringey,1910,0.5619977
Haringey,1912,0.60815775
Haringey,1913,0.6620617
Haringey,19603,0.64304876
Haringey,19604,0.5945413
Haringey,19605,0.6479985
Haringey,2009,0.6234877
Haringey,201,0.61366403
Haringey,2012,0.6148183
Haringey,2075,0.6874036
Haringey,2076,0.68938756
Haringey,20776,0.6701237
Haringey,2080,0.6557388
Haringey,2254,0.6769388
Haringey,23341,0.635493
Haringey,25163,0.64137346
Haringey,25164,0.6210038
Haringey,25207,0.6956027
Haringey,25209,0.6675966
Haringey,25210,0.6690287
Haringey,25211,0.6737618
Haringey,25212,0.6692176
Haringey,25213,0.5628833
Haringey,25214,0.5873139
Haringey,25215,0.5429228
Haringey,25216,0.54933894
Haringey,25217,0.5452157
Haringey,25218,0.5542415
Haringey,25219,0.5489255
Haringey,25220,0.52802205
Haringey,25221,0.6314773
Haringey,25222,0.63827515
Haringey,25223,0.69393426
Haringey,25224,0.6700284
Haringey,25225,0.67378867
Haringey,25226,0.6901677
Haringey,25227,0.66089416
Haringey,25228,0.6665723
Haringey,25229,0.6181312
Haringey,25230,0.61179554
Haringey,25362,0.71011025
Haringey,25366,0.64402443
Haringey,25478,0.6656793
Haringey,25597,0.7493029
Haringey,25598,0.745662
Haringey,26437,0.7267699
Haringey,26439,0.68201274
Haringey,26440,0.66021633
Haringey,26441,0.64530474
Haringey,26442,0.64060646
Haringey,26443,0.6518195
Haringey,26444,0.6629354
Haringey,26445,0.63225114
Haringey,26446,0.6415881
Haringey,26447,0.5975742
Haringey,26448,0.62094
Haringey,26449,0.5774535
Haringey,26450,0.5873513
Haringey,26451,0.6450877
Haringey,26452,0.73252934
Haringey,26453,0.65403205
Haringey,26454,0.70487815
Haringey,26544,0.65161455
Haringey,26545,0.66938764
Haringey,26973,0.7186017
Haringey,2734,0.68103373
Haringey,27462,0.6251774
Haringey,27927,0.6379408
Haringey,2923,0.69495976
Haringey,2927,0.72294945
Haringey,2929,0.7197301
Haringey,29426,0.58536494
Haringey,29427,0.56390107
Haringey,29688,0.7013858
Haringey,29691,0.65617687
Haringey,29720,0.6812246
Haringey,29721,0.61813265
Haringey,29722,0.6039963
Haringey,29723,0.56281304
Haringey,29724,0.48427546
Haringey,29725,0.49033856
Haringey,29775,0.6828544
Haringey,29955,0.6576199
Haringey,30743,0.7124208
Haringey,33037,0.61781937
Haringey,33038,0.6557265
Haringey,33141,0.54869074
Haringey,33692,0.72258985
Haringey,33694,0.66723025
Haringey,33696,0.6789735
Haringey,33760,0.720963
Haringey,33971,0.694401
Haringey,34082,0.5839233
Haringey,34287,0.67715114
Haringey,34624,0.68702793
Haringey,34625,0.6154809
Haringey,34626,0.57574433
Haringey,34627,0.56851697
Haringey,34628,0.5692797
Haringey,34890,0.7550444
Haringey,3505,0.49710068
Haringey,35608,0.66061103
Haringey,35609,0.6678192
Haringey,35610,0.7312713
Haringey,35612,0.6927009
Haringey,35613,0.6801741
Haringey,35614,0.72427994
Haringey,35615,0.67359674
Haringey,35616,0.73464316
Haringey,35617,0.65252894
Haringey,35618,0.6606257
Haringey,35893,0.56590426
Haringey,35909,0.6704367
Haringey,35934,0.5543977
Haringey,35979,0.69171834
Haringey,3617,0.6764166
Haringey,36850,0.67288595
Haringey,375,0.59873444
Haringey,376,0.69858134
Haringey,4709,0.5923549
Haringey,4710,0.62002856
Haringey,4711,0.60422856
Haringey,4833,0.6679337
Haringey,4838,0.643186
Haringey,4839,0.66346014
Haringey,4840,0.61516726
Haringey,4842,0.71256685
Haringey,635,0.4333862
Haringey,6618,0.6977097
Haringey,670,0.65687275
Haringey,671,0.67126477
Haringey,70101,0.59373385
Haringey,70227,0.6939908
Haringey,70229,0.58354795
Haringey,70340,0.6913814
Haringey,70351,0.61732966
Haringey,70356,0.7193051
Haringey,759,0.65606505
Haringey,760,0.6510966
Haringey,80010,0.6406814
Haringey,802,0.7211507
Haringey,803,0.6973764
Haringey,804,0.6626359
Haringey,805,0.7039527
Haringey,9110,0.49819368
Haringey,9431,0.60539514
Haringey,9432,0.6084817
Haringey,9443,0.63357174
Haringey,9444,0.6305696
Haringey,9446,0.62796843
Haringey,958,0.69225836
Haringey,959,0.69870585
Haringey,960,0.6405261
Haringey,961,0.63622457
Haringey,962,0.62130326
Haringey,9647,0.67085075
Haringey,9863,0.62226015
Haringey,9864,0.6158788
Haringey,9869,0.6595255
Haringey,9871,0.6124174
Haringey,9872,0.6546457
Haringey,9873,0.5625278
Haringey,9874,0.60546905
Haringey,9877,0.60445625
Haringey,9964,0.6761472
Haringey,9968,0.651394
Haringey,9970,0.6698191
Haringey,9971,0.67066693
Haringey,9972,0.696539
Haringey,9973,0.6840529
Haringey,9976,0.6851489
Haringey,9977,0.68192846
Haringey,9979,0.7515678
Haringey,9980,0.75656646
Haringey,9981,0.7610807
Haringey,9982,0.67022216
Haringey,9984,0.64271796
Haringey,9985,0.60071737
Haringey,9986,0.73782223
Haringey,9988,0.69095635
Haringey,9989,0.69961035
Haringey,9990,0.65549
Haringey,9991,0.64920735
Haringey,9992,0.6792749
Haringey,9993,0.66589755
Haringey,BP083,0.5721783
Haringey,BP1011,0.65715694
Haringey,BP1062,0.68797106
Haringey,BP1794,0.7344477
Haringey,BP1795,0.7213824
Haringey,BP1985,0.6448265
Haringey,BP2074,0.67161
Haringey,BP2299,0.6855205
Haringey,BP238,0.7325669
Haringey,BP2597,0.62826335
Haringey,BP2745,0.5905172
Haringey,BP2746,0.5432385
Haringey,BP2747,0.60236496
Haringey,BP2748,0.5937543
Haringey,BP2749,0.6035885
Haringey,BP276,0.5707021
Haringey,BP277,0.5066402
Haringey,BP2778,0.6128218
Haringey,BP2831,0.69853604
Haringey,BP3088,0.551292
Haringey,BP3116,0.57591957
Haringey,BP3122,0.709337
Haringey,BP3193,0.7076825
Haringey,BP3230,0.56950134
Haringey,BP3245,0.6292471
Haringey,BP3248,0.64262825
Haringey,BP3250,0.65174425
Haringey,BP3383,0.660356
Haringey,BP3762,0.4905816
Haringey,BP3763,0.5193725
Haringey,BP3764,0.50734776
Haringey,BP3886,0.51049304
Haringey,BP3888,0.52294546
Haringey,BP4306,0.5628777
Haringey,BP4327,0.6721761
Haringey,BP4342,0.6540701
Haringey,BP4343,0.4935826
Haringey,BP4345,0.7069818
Haringey,BP4347,0.66477126
Haringey,BP4348,0.49478135
Haringey,BP4351,0.6870569
Haringey,BP4352,0.6650412
Haringey,BP4353,0.6594634
Haringey,BP4638,0.58874464
Haringey,BP4669,0.5486819
Haringey,BP5121,0.5860392
Haringey,BP5159,0.7267004
Haringey,BP5432,0.6704197
Haringey,BP5634,0.7205574
Haringey,BP5745,0.63132405
Haringey,BP5758,0.69704807
Haringey,BP5835,0.72924215
Haringey,BP5836,0.722974
Haringey,BP5936,0.688375
Haringey,BP5979,0.68898904
Haringey,BP6002,0.62284124
Haringey,BP6061,0.552704
Haringey,BP6063,0.5751922
Haringey,BP6064,0.56780714
Haringey,BP6065,0.6614747
Haringey,BP6066,0.682756
Haringey,BP6067,0.6789783
Haringey,BP6223,0.7550869
Haringey,BP6224,0.6935727
Haringey,BP6225,0.63660145
Haringey,BP6226,0.6836608
Haringey,BP6227,0.72996944
Haringey,BP6228,0.75575763
Haringey,BP6229,0.625815
Haringey,BP6231,0.57163715
Haringey,BP6232,0.6571985
Haringey,BP6233,0.6357422
Haringey,BP6234,0.6166792
Haringey,BP6242,0.56498665
Haringey,BP6361,0.64115065
Haringey,BP6362,0.6390245
Haringey,BP6363,0.64444965
Haringey,BP6364,0.6137314
Haringey,BP6365,0.58873403
Haringey,BP6366,0.5975262
Haringey,BP6367,0.59406954
Haringey,BP6368,0.61077595
