config,seeds,n_seeds,borough,n_test,model,WMAPE,RMSE,MAE
gnn_fairness,42,1,Hammersmith and Fulham,276,HistAvg,0.7878,748.498,373.545
gnn_fairness,42,1,Hammersmith and Fulham,276,MLR,0.6967,659.552,330.33
gnn_fairness,42,1,Hammersmith and Fulham,276,RF,0.673,677.794,319.098
gnn_fairness,42,1,Hammersmith and Fulham,276,XGBoost,0.6941,673.634,329.077
gnn_fairness,42,1,Hammersmith and Fulham,276,MLP,0.6925,647.394,328.324
gnn_fairness,42,1,Hammersmith and Fulham,276,GATv2,0.7278,698.894,345.084
gnn_fairness,42,1,Haringey,461,HistAvg,0.8402,761.461,380.81
gnn_fairness,42,1,Haringey,461,MLR,0.6572,625.971,297.864
gnn_fairness,42,1,Haringey,461,RF,0.6623,678.695,300.208
gnn_fairness,42,1,Haringey,461,XGBoost,0.6837,689.043,309.917
gnn_fairness,42,1,Haringey,461,MLP,0.6313,619.059,286.165
gnn_fairness,42,1,Haringey,461,GATv2,0.664,662.816,300.965
gnn_fairness,42,1,Harrow,432,HistAvg,1.0881,369.502,256.035
gnn_fairness,42,1,Harrow,432,MLR,0.634,296.505,149.177
gnn_fairness,42,1,Harrow,432,RF,0.6324,300.483,148.808
gnn_fairness,42,1,Harrow,432,XGBoost,0.6014,280.506,141.514
gnn_fairness,42,1,Harrow,432,MLP,0.618,282.036,145.414
gnn_fairness,42,1,Harrow,432,GATv2,0.7522,358.672,177.007
gnn_fairness,42,1,Havering,691,HistAvg,1.6017,456.404,268.356
gnn_fairness,42,1,Havering,691,MLR,0.712,354.724,119.289
gnn_fairness,42,1,Havering,691,RF,0.7215,366.109,120.889
gnn_fairness,42,1,Havering,691,XGBoost,0.879,372.771,147.268
gnn_fairness,42,1,Havering,691,MLP,0.7109,349.975,119.108
gnn_fairness,42,1,Havering,691,GATv2,0.8245,401.453,138.134
gnn_fairness,42,1,Hillingdon,706,HistAvg,1.3003,592.939,309.8
gnn_fairness,42,1,Hillingdon,706,MLR,0.7117,485.526,169.552
gnn_fairness,42,1,Hillingdon,706,RF,0.7647,559.197,182.194
gnn_fairness,42,1,Hillingdon,706,XGBoost,0.7618,527.187,181.497
gnn_fairness,42,1,Hillingdon,706,MLP,0.7306,498.272,174.051
gnn_fairness,42,1,Hillingdon,706,GATv2,0.8261,591.874,196.816
gnn_fairness,42,1,Hounslow,651,HistAvg,1.054,427.703,263.162
gnn_fairness,42,1,Hounslow,651,MLR,0.6382,361.817,159.345
gnn_fairness,42,1,Hounslow,651,RF,0.6539,370.987,163.263
gnn_fairness,42,1,Hounslow,651,XGBoost,0.6377,350.568,159.231
gnn_fairness,42,1,Hounslow,651,MLP,0.6131,336.284,153.082
gnn_fairness,42,1,Hounslow,651,GATv2,0.6697,367.912,167.204
gnn_fairness,42,1,Islington,349,HistAvg,0.7866,736.434,408.65
gnn_fairness,42,1,Islington,349,MLR,0.5887,621.572,305.82
gnn_fairness,42,1,Islington,349,RF,0.5871,626.78,305.001
gnn_fairness,42,1,Islington,349,XGBoost,0.5884,595.045,305.683
gnn_fairness,42,1,Islington,349,MLP,0.5868,605.788,304.859
gnn_fairness,42,1,Islington,349,GATv2,0.677,652.178,351.725
gnn_fairness,42,1,Kensington and Chelsea,260,HistAvg,0.7473,516.034,323.957
gnn_fairness,42,1,Kensington and Chelsea,260,MLR,0.5986,425.149,259.509
gnn_fairness,42,1,Kensington and Chelsea,260,RF,0.5484,406.399,237.759
gnn_fairness,42,1,Kensington and Chelsea,260,XGBoost,0.5507,401.197,238.747
gnn_fairness,42,1,Kensington and Chelsea,260,MLP,0.5809,402.377,251.845
gnn_fairness,42,1,Kensington and Chelsea,260,GATv2,0.5949,428.61,257.888
gnn_fairness,42,1,Kingston upon Thames,391,HistAvg,1.2094,569.502,281.785
gnn_fairness,42,1,Kingston upon Thames,391,MLR,0.7114,495.003,165.752
gnn_fairness,42,1,Kingston upon Thames,391,RF,0.7084,518.368,165.062
gnn_fairness,42,1,Kingston upon Thames,391,XGBoost,0.6785,490.933,158.096
gnn_fairness,42,1,Kingston upon Thames,391,MLP,0.6904,483.804,160.86
gnn_fairness,42,1,Kingston upon Thames,391,GATv2,0.8366,574.633,194.94
gnn_fairness,42,1,Lambeth,577,HistAvg,0.8618,942.451,428.607
gnn_fairness,42,1,Lambeth,577,MLR,0.6441,835.301,320.379
gnn_fairness,42,1,Lambeth,577,RF,0.6296,828.417,313.152
gnn_fairness,42,1,Lambeth,577,XGBoost,0.6209,805.317,308.834
gnn_fairness,42,1,Lambeth,577,MLP,0.6064,803.314,301.604
gnn_fairness,42,1,Lambeth,577,GATv2,0.7656,925.762,380.77
gnn_fairness,42,1,Lewisham,609,HistAvg,0.9859,512.677,290.318
gnn_fairness,42,1,Lewisham,609,MLR,0.5984,400.521,176.196
gnn_fairness,42,1,Lewisham,609,RF,0.6069,426.002,178.72
gnn_fairness,42,1,Lewisham,609,XGBoost,0.6227,437.131,183.374
gnn_fairness,42,1,Lewisham,609,MLP,0.6019,396.658,177.229
gnn_fairness,42,1,Lewisham,609,GATv2,0.7248,486.212,213.428
gnn_fairness,42,1,Merton,457,HistAvg,1.0347,493.948,268.128
gnn_fairness,42,1,Merton,457,MLR,0.6653,422.94,172.39
gnn_fairness,42,1,Merton,457,RF,0.6571,438.249,170.263
gnn_fairness,42,1,Merton,457,XGBoost,0.6766,441.689,175.322
gnn_fairness,42,1,Merton,457,MLP,0.6546,419.728,169.62
gnn_fairness,42,1,Merton,457,GATv2,0.7853,503.711,203.503
gnn_fairness,42,1,Newham,465,HistAvg,0.8322,506.085,319.074
gnn_fairness,42,1,Newham,465,MLR,0.5694,375.153,218.299
gnn_fairness,42,1,Newham,465,RF,0.6077,415.179,232.974
gnn_fairness,42,1,Newham,465,XGBoost,0.615,414.898,235.786
gnn_fairness,42,1,Newham,465,MLP,0.576,380.006,220.829
gnn_fairness,42,1,Newham,465,GATv2,0.7011,485.654,268.793
gnn_fairness,42,1,Redbridge,539,HistAvg,1.1018,465.014,271.086
gnn_fairness,42,1,Redbridge,539,MLR,0.682,361.306,167.795
gnn_fairness,42,1,Redbridge,539,RF,0.6852,369.409,168.573
gnn_fairness,42,1,Redbridge,539,XGBoost,0.6522,334.046,160.465
gnn_fairness,42,1,Redbridge,539,MLP,0.664,343.837,163.373
gnn_fairness,42,1,Redbridge,539,GATv2,0.7821,443.739,192.418
gnn_fairness,42,1,Richmond upon Thames,484,HistAvg,1.3166,353.755,244.414
gnn_fairness,42,1,Richmond upon Thames,484,MLR,0.6485,268.456,120.392
gnn_fairness,42,1,Richmond upon Thames,484,RF,0.6594,266.909,122.405
gnn_fairness,42,1,Richmond upon Thames,484,XGBoost,0.6782,271.139,125.892
gnn_fairness,42,1,Richmond upon Thames,484,MLP,0.6762,256.093,125.521
gnn_fairness,42,1,Richmond upon Thames,484,GATv2,0.7406,298.522,137.475
gnn_fairness,42,1,Southwark,583,HistAvg,0.8601,854.25,414.185
gnn_fairness,42,1,Southwark,583,MLR,0.581,644.255,279.801
gnn_fairness,42,1,Southwark,583,RF,0.6161,722.073,296.708
gnn_fairness,42,1,Southwark,583,XGBoost,0.5916,696.828,284.892
gnn_fairness,42,1,Southwark,583,MLP,0.5763,660.949,277.504
gnn_fairness,42,1,Southwark,583,GATv2,0.676,719.661,325.541
gnn_fairness,42,1,Sutton,421,HistAvg,1.4868,309.593,241.96
gnn_fairness,42,1,Sutton,421,MLR,0.6465,226.834,105.205
gnn_fairness,42,1,Sutton,421,RF,0.675,243.169,109.846
gnn_fairness,42,1,Sutton,421,XGBoost,0.6911,248.006,112.475
gnn_fairness,42,1,Sutton,421,MLP,0.6392,219.688,104.022
gnn_fairness,42,1,Sutton,421,GATv2,0.7607,268.284,123.796
gnn_fairness,42,1,Tower Hamlets,381,HistAvg,0.9492,393.105,269.85
gnn_fairness,42,1,Tower Hamlets,381,MLR,0.5742,302.307,163.227
gnn_fairness,42,1,Tower Hamlets,381,RF,0.6036,310.006,171.589
gnn_fairness,42,1,Tower Hamlets,381,XGBoost,0.585,305.412,166.295
gnn_fairness,42,1,Tower Hamlets,381,MLP,0.588,298.992,167.147
gnn_fairness,42,1,Tower Hamlets,381,GATv2,0.7537,366.405,214.255
gnn_fairness,42,1,Waltham Forest,492,HistAvg,0.8879,510.268,280.825
gnn_fairness,42,1,Waltham Forest,492,MLR,0.7183,501.817,227.193
gnn_fairness,42,1,Waltham Forest,492,RF,0.6405,461.445,202.569
gnn_fairness,42,1,Waltham Forest,492,XGBoost,0.6609,477.32,209.031
gnn_fairness,42,1,Waltham Forest,492,MLP,0.6802,470.624,215.145
gnn_fairness,42,1,Waltham Forest,492,GATv2,0.6753,449.997,213.596
gnn_fairness,42,1,Wandsworth,481,HistAvg,0.8146,681.466,346.179
gnn_fairness,42,1,Wandsworth,481,MLR,0.634,569.571,269.459
gnn_fairness,42,1,Wandsworth,481,RF,0.6413,586.685,272.53
gnn_fairness,42,1,Wandsworth,481,XGBoost,0.6379,584.862,271.112
gnn_fairness,42,1,Wandsworth,481,MLP,0.6267,561.552,266.332
gnn_fairness,42,1,Wandsworth,481,GATv2,0.7528,681.222,319.943
gnn_fairness,42,1,Westminster,419,HistAvg,0.763,912.576,497.587
gnn_fairness,42,1,Westminster,419,MLR,0.5828,706.27,380.071
gnn_fairness,42,1,Westminster,419,RF,0.5606,718.197,365.594
gnn_fairness,42,1,Westminster,419,XGBoost,0.5787,701.358,377.379
gnn_fairness,42,1,Westminster,419,MLP,0.5521,675.189,360.082
gnn_fairness,42,1,Westminster,419,GATv2,0.6344,803.737,413.754
idw,deterministic,1,Barking and Dagenham,364,IDW,0.8035,593.422,236.631
idw,deterministic,1,Barnet,993,IDW,0.8581,374.974,183.529
idw,deterministic,1,Bexley,672,IDW,0.8559,366.586,129.506
idw,deterministic,1,Brent,575,IDW,0.8563,569.887,325.602
idw,deterministic,1,Bromley,1179,IDW,0.9483,231.824,96.441
idw,deterministic,1,Camden,424,IDW,0.8385,572.753,338.626
idw,deterministic,1,City of London,101,IDW,0.8708,984.356,567.474
idw,deterministic,1,Croydon,1019,IDW,0.857,332.145,141.119
idw,deterministic,1,Ealing,683,IDW,0.8734,604.408,288.357
idw,deterministic,1,Enfield,707,IDW,0.876,457.316,211.434
idw,deterministic,1,Greenwich,659,IDW,0.8542,632.494,243.79
idw,deterministic,1,Hackney,442,IDW,0.8065,550.359,317.765
idw,deterministic,1,Hammersmith and Fulham,276,IDW,0.8082,782.836,383.198
idw,deterministic,1,Haringey,461,IDW,0.8186,775.506,371.019
idw,deterministic,1,Harrow,432,IDW,0.8283,391.934,194.903
idw,deterministic,1,Havering,691,IDW,0.875,440.627,146.608
idw,deterministic,1,Hillingdon,706,IDW,0.9244,581.901,220.226
idw,deterministic,1,Hounslow,651,IDW,0.9094,460.46,227.07
idw,deterministic,1,Islington,349,IDW,0.808,759.193,419.753
idw,deterministic,1,Kensington and Chelsea,260,IDW,0.8407,572.156,364.475
idw,deterministic,1,Kingston upon Thames,391,IDW,0.8929,595.692,208.046
idw,deterministic,1,Lambeth,577,IDW,0.8788,983.57,437.065
idw,deterministic,1,Lewisham,609,IDW,0.8632,557.644,254.179
idw,deterministic,1,Merton,457,IDW,0.848,513.306,219.742
idw,deterministic,1,Newham,465,IDW,0.8321,558.618,319.027
idw,deterministic,1,Redbridge,539,IDW,0.7995,445.101,196.706
idw,deterministic,1,Richmond upon Thames,484,IDW,0.8875,355.727,164.751
idw,deterministic,1,Southwark,583,IDW,0.8104,854.973,390.233
idw,deterministic,1,Sutton,421,IDW,0.8299,289.401,135.054
idw,deterministic,1,Tower Hamlets,381,IDW,0.8218,407.615,233.622
idw,deterministic,1,Waltham Forest,492,IDW,0.8669,572.979,274.199
idw,deterministic,1,Wandsworth,481,IDW,0.7963,705.712,338.423
idw,deterministic,1,Westminster,419,IDW,0.7677,896.337,500.659
osm_only,42,1,Barking and Dagenham,364,HistAvg,0.893,570.009,262.968
osm_only,42,1,Barking and Dagenham,364,RF,0.7778,533.944,229.047
osm_only,42,1,Barking and Dagenham,364,MLP,0.7938,589.941,233.774
osm_only,42,1,Barking and Dagenham,364,GATv2,0.8344,602.468,245.709
osm_only,42,1,Barnet,993,HistAvg,1.2395,379.816,265.098
osm_only,42,1,Barnet,993,RF,0.8246,372.466,176.355
osm_only,42,1,Barnet,993,MLP,0.8249,375.555,176.409
osm_only,42,1,Barnet,993,GATv2,0.823,376.75,176.008
osm_only,42,1,Bexley,672,HistAvg,1.6969,388.739,256.754
osm_only,42,1,Bexley,672,RF,0.8185,356.546,123.843
osm_only,42,1,Bexley,672,MLP,0.8239,361.253,124.663
osm_only,42,1,Bexley,672,GATv2,0.8239,362.895,124.669
osm_only,42,1,Brent,575,HistAvg,0.8181,541.496,311.062
osm_only,42,1,Brent,575,RF,0.8045,580.696,305.882
osm_only,42,1,Brent,575,MLP,0.8024,581.67,305.103
osm_only,42,1,Brent,575,GATv2,0.8172,588.365,310.719
osm_only,42,1,Bromley,1179,HistAvg,2.6075,309.255,265.171
osm_only,42,1,Bromley,1179,RF,0.8759,213.88,89.071
osm_only,42,1,Bromley,1179,MLP,0.8445,219.682,85.88
osm_only,42,1,Bromley,1179,GATv2,0.8303,224.406,84.437
osm_only,42,1,Camden,424,HistAvg,0.8666,609.429,349.975
osm_only,42,1,Camden,424,RF,0.765,583.831,308.923
osm_only,42,1,Camden,424,MLP,0.7882,600.398,318.28
osm_only,42,1,Camden,424,GATv2,0.7968,625.622,321.771
osm_only,42,1,City of London,101,HistAvg,0.798,914.764,520.033
osm_only,42,1,City of London,101,RF,0.8486,964.99,553.025
osm_only,42,1,City of London,101,MLP,0.8029,922.32,523.239
osm_only,42,1,City of London,101,GATv2,0.8549,965.818,557.112
osm_only,42,1,Croydon,1019,HistAvg,1.5477,343.611,254.841
osm_only,42,1,Croydon,1019,RF,0.8124,322.528,133.771
osm_only,42,1,Croydon,1019,MLP,0.8182,326.481,134.73
osm_only,42,1,Croydon,1019,GATv2,0.8397,329.163,138.262
osm_only,42,1,Ealing,683,HistAvg,0.9636,570.286,318.126
osm_only,42,1,Ealing,683,RF,0.8306,591.951,274.24
osm_only,42,1,Ealing,683,MLP,0.8202,589.971,270.783
osm_only,42,1,Ealing,683,GATv2,0.8281,600.422,273.418
osm_only,42,1,Enfield,707,HistAvg,1.1452,433.336,276.391
osm_only,42,1,Enfield,707,RF,0.8563,452.343,206.667
osm_only,42,1,Enfield,707,MLP,0.8571,453.399,206.869
osm_only,42,1,Enfield,707,GATv2,0.8549,454.591,206.324
osm_only,42,1,Greenwich,659,HistAvg,0.9994,596.257,285.229
osm_only,42,1,Greenwich,659,RF,0.8222,613.941,234.66
osm_only,42,1,Greenwich,659,MLP,0.8241,614.816,235.193
osm_only,42,1,Greenwich,659,GATv2,0.8318,620.349,237.4
osm_only,42,1,Hackney,442,HistAvg,0.8267,512.63,325.701
osm_only,42,1,Hackney,442,RF,0.7772,529.26,306.201
osm_only,42,1,Hackney,442,MLP,0.7781,526.097,306.556
osm_only,42,1,Hackney,442,GATv2,0.8016,560.211,315.803
osm_only,42,1,Hammersmith and Fulham,276,HistAvg,0.7878,748.498,373.545
osm_only,42,1,Hammersmith and Fulham,276,RF,0.7784,757.623,369.073
osm_only,42,1,Hammersmith and Fulham,276,MLP,0.7774,756.856,368.61
osm_only,42,1,Hammersmith and Fulham,276,GATv2,0.7835,762.481,371.471
osm_only,42,1,Haringey,461,HistAvg,0.8402,761.461,380.81
osm_only,42,1,Haringey,461,RF,0.8059,782.798,365.298
osm_only,42,1,Haringey,461,MLP,0.8058,786.064,365.232
osm_only,42,1,Haringey,461,GATv2,0.8162,797.968,369.95
osm_only,42,1,Harrow,432,HistAvg,1.0881,369.502,256.035
osm_only,42,1,Harrow,432,RF,0.7739,373.382,182.117
osm_only,42,1,Harrow,432,MLP,0.7887,382.667,185.598
osm_only,42,1,Harrow,432,GATv2,0.8568,407.039,201.619
osm_only,42,1,Havering,691,HistAvg,1.6017,456.404,268.356
osm_only,42,1,Havering,691,RF,0.8142,402.022,136.416
osm_only,42,1,Havering,691,MLP,0.8373,431.135,140.276
osm_only,42,1,Havering,691,GATv2,0.8391,437.88,140.581
osm_only,42,1,Hillingdon,706,HistAvg,1.3003,592.939,309.8
osm_only,42,1,Hillingdon,706,RF,0.8806,599.276,209.804
osm_only,42,1,Hillingdon,706,MLP,0.8776,601.839,209.092
osm_only,42,1,Hillingdon,706,GATv2,0.9033,621.175,215.209
osm_only,42,1,Hounslow,651,HistAvg,1.054,427.703,263.162
osm_only,42,1,Hounslow,651,RF,0.8104,440.832,202.356
osm_only,42,1,Hounslow,651,MLP,0.7994,433.294,199.608
osm_only,42,1,Hounslow,651,GATv2,0.865,464.559,215.991
osm_only,42,1,Islington,349,HistAvg,0.7866,736.434,408.65
osm_only,42,1,Islington,349,RF,0.7692,736.308,399.624
osm_only,42,1,Islington,349,MLP,0.7806,745.158,405.516
osm_only,42,1,Islington,349,GATv2,0.792,761.323,411.445
osm_only,42,1,Kensington and Chelsea,260,HistAvg,0.7473,516.034,323.957
osm_only,42,1,Kensington and Chelsea,260,RF,0.7649,530.093,331.602
osm_only,42,1,Kensington and Chelsea,260,MLP,0.736,517.629,319.063
osm_only,42,1,Kensington and Chelsea,260,GATv2,0.8177,589.721,354.513
osm_only,42,1,Kingston upon Thames,391,HistAvg,1.2094,569.502,281.785
osm_only,42,1,Kingston upon Thames,391,RF,0.8255,571.69,192.349
osm_only,42,1,Kingston upon Thames,391,MLP,0.8152,566.882,189.938
osm_only,42,1,Kingston upon Thames,391,GATv2,0.8491,580.498,197.834
osm_only,42,1,Lambeth,577,HistAvg,0.8618,942.451,428.607
osm_only,42,1,Lambeth,577,RF,0.838,952.31,416.81
osm_only,42,1,Lambeth,577,MLP,0.8353,963.491,415.435
osm_only,42,1,Lambeth,577,GATv2,0.8343,967.793,414.97
osm_only,42,1,Lewisham,609,HistAvg,0.9859,512.677,290.318
osm_only,42,1,Lewisham,609,RF,0.8059,527.435,237.319
osm_only,42,1,Lewisham,609,MLP,0.7934,524.203,233.63
osm_only,42,1,Lewisham,609,GATv2,0.8115,533.945,238.956
osm_only,42,1,Merton,457,HistAvg,1.0347,493.948,268.128
osm_only,42,1,Merton,457,RF,0.7941,499.674,205.785
osm_only,42,1,Merton,457,MLP,0.803,507.108,208.07
osm_only,42,1,Merton,457,GATv2,0.8084,509.899,209.489
osm_only,42,1,Newham,465,HistAvg,0.8322,506.085,319.074
osm_only,42,1,Newham,465,RF,0.7762,532.867,297.583
osm_only,42,1,Newham,465,MLP,0.7641,520.949,292.938
osm_only,42,1,Newham,465,GATv2,0.794,549.001,304.415
osm_only,42,1,Redbridge,539,HistAvg,1.1018,465.014,271.086
osm_only,42,1,Redbridge,539,RF,0.7813,426.366,192.235
osm_only,42,1,Redbridge,539,MLP,0.8109,464.026,199.506
osm_only,42,1,Redbridge,539,GATv2,0.8158,469.163,200.704
osm_only,42,1,Richmond upon Thames,484,HistAvg,1.3166,353.755,244.414
osm_only,42,1,Richmond upon Thames,484,RF,0.7525,300.767,139.687
osm_only,42,1,Richmond upon Thames,484,MLP,0.7955,320.102,147.667
osm_only,42,1,Richmond upon Thames,484,GATv2,0.7696,321.215,142.872
osm_only,42,1,Southwark,583,HistAvg,0.8601,854.25,414.185
osm_only,42,1,Southwark,583,RF,0.8135,877.972,391.741
osm_only,42,1,Southwark,583,MLP,0.8136,876.057,391.794
osm_only,42,1,Southwark,583,GATv2,0.8851,919.946,426.214
osm_only,42,1,Sutton,421,HistAvg,1.4868,309.593,241.96
osm_only,42,1,Sutton,421,RF,0.8535,288.395,138.899
osm_only,42,1,Sutton,421,MLP,0.8424,290.412,137.099
osm_only,42,1,Sutton,421,GATv2,0.8462,297.913,137.712
osm_only,42,1,Tower Hamlets,381,HistAvg,0.9492,393.105,269.85
osm_only,42,1,Tower Hamlets,381,RF,0.8204,397.818,233.221
osm_only,42,1,Tower Hamlets,381,MLP,0.8287,389.267,235.586
osm_only,42,1,Tower Hamlets,381,GATv2,0.8054,413.373,228.971
osm_only,42,1,Waltham Forest,492,HistAvg,0.8879,510.268,280.825
osm_only,42,1,Waltham Forest,492,RF,0.7556,513.918,238.99
osm_only,42,1,Waltham Forest,492,MLP,0.7504,512.852,237.346
osm_only,42,1,Waltham Forest,492,GATv2,0.8247,554.257,260.858
osm_only,42,1,Wandsworth,481,HistAvg,0.8146,681.466,346.179
osm_only,42,1,Wandsworth,481,RF,0.7803,700.244,331.624
osm_only,42,1,Wandsworth,481,MLP,0.7815,702.227,332.133
osm_only,42,1,Wandsworth,481,GATv2,0.7964,715.638,338.474
osm_only,42,1,Westminster,419,HistAvg,0.763,912.576,497.587
osm_only,42,1,Westminster,419,RF,0.7978,935.287,520.278
osm_only,42,1,Westminster,419,MLP,0.7758,923.407,505.917
osm_only,42,1,Westminster,419,GATv2,0.8052,950.6,525.122
osm_only_fastbaselines,42,1,Barking and Dagenham,364,HistAvg,0.893,570.009,262.968
osm_only_fastbaselines,42,1,Barking and Dagenham,364,MLR,0.8208,597.805,241.702
osm_only_fastbaselines,42,1,Barking and Dagenham,364,RF,0.7765,530.96,228.681
osm_only_fastbaselines,42,1,Barking and Dagenham,364,XGBoost,0.7251,477.006,213.544
osm_only_fastbaselines,42,1,Barnet,993,HistAvg,1.2395,379.816,265.098
osm_only_fastbaselines,42,1,Barnet,993,MLR,0.8344,371.385,178.447
osm_only_fastbaselines,42,1,Barnet,993,RF,0.8248,372.392,176.406
osm_only_fastbaselines,42,1,Barnet,993,XGBoost,0.8263,370.618,176.713
osm_only_fastbaselines,42,1,Bexley,672,HistAvg,1.6969,388.739,256.754
osm_only_fastbaselines,42,1,Bexley,672,MLR,0.8341,364.364,126.209
osm_only_fastbaselines,42,1,Bexley,672,RF,0.8181,355.898,123.792
osm_only_fastbaselines,42,1,Bexley,672,XGBoost,0.8137,355.104,123.126
osm_only_fastbaselines,42,1,Brent,575,HistAvg,0.8181,541.496,311.062
osm_only_fastbaselines,42,1,Brent,575,MLR,0.8068,583.284,306.752
osm_only_fastbaselines,42,1,Brent,575,RF,0.8036,579.835,305.548
osm_only_fastbaselines,42,1,Brent,575,XGBoost,0.8049,578.825,306.025
osm_only_fastbaselines,42,1,Bromley,1179,HistAvg,2.6075,309.255,265.171
osm_only_fastbaselines,42,1,Bromley,1179,MLR,0.862,218.619,87.665
osm_only_fastbaselines,42,1,Bromley,1179,RF,0.8783,214.908,89.315
osm_only_fastbaselines,42,1,Bromley,1179,XGBoost,0.892,213.648,90.709
osm_only_fastbaselines,42,1,Camden,424,HistAvg,0.8666,609.429,349.975
osm_only_fastbaselines,42,1,Camden,424,MLR,0.7689,572.815,310.511
osm_only_fastbaselines,42,1,Camden,424,RF,0.7667,585.092,309.636
osm_only_fastbaselines,42,1,Camden,424,XGBoost,0.7803,560.116,315.095
osm_only_fastbaselines,42,1,City of London,101,HistAvg,0.798,914.764,520.033
osm_only_fastbaselines,42,1,City of London,101,MLR,0.8142,926.267,530.619
osm_only_fastbaselines,42,1,City of London,101,RF,0.8552,964.114,557.323
osm_only_fastbaselines,42,1,City of London,101,XGBoost,0.8721,978.048,568.315
osm_only_fastbaselines,42,1,Croydon,1019,HistAvg,1.5477,343.611,254.841
osm_only_fastbaselines,42,1,Croydon,1019,MLR,0.813,319.045,133.866
osm_only_fastbaselines,42,1,Croydon,1019,RF,0.8132,322.256,133.896
osm_only_fastbaselines,42,1,Croydon,1019,XGBoost,0.8158,320.977,134.327
osm_only_fastbaselines,42,1,Ealing,683,HistAvg,0.9636,570.286,318.126
osm_only_fastbaselines,42,1,Ealing,683,MLR,0.8242,587.52,272.132
osm_only_fastbaselines,42,1,Ealing,683,RF,0.8289,590.781,273.671
osm_only_fastbaselines,42,1,Ealing,683,XGBoost,0.8279,594.556,273.341
osm_only_fastbaselines,42,1,Enfield,707,HistAvg,1.1452,433.336,276.391
osm_only_fastbaselines,42,1,Enfield,707,MLR,0.8334,438.578,201.142
osm_only_fastbaselines,42,1,Enfield,707,RF,0.8567,451.849,206.759
osm_only_fastbaselines,42,1,Enfield,707,XGBoost,0.8784,459.488,212.015
osm_only_fastbaselines,42,1,Greenwich,659,HistAvg,0.9994,596.257,285.229
osm_only_fastbaselines,42,1,Greenwich,659,MLR,0.8392,621.149,239.509
osm_only_fastbaselines,42,1,Greenwich,659,RF,0.8216,613.564,234.468
osm_only_fastbaselines,42,1,Greenwich,659,XGBoost,0.8225,617.712,234.739
osm_only_fastbaselines,42,1,Hackney,442,HistAvg,0.8267,512.63,325.701
osm_only_fastbaselines,42,1,Hackney,442,MLR,0.7748,522.731,305.269
osm_only_fastbaselines,42,1,Hackney,442,RF,0.7819,531.751,308.06
osm_only_fastbaselines,42,1,Hackney,442,XGBoost,0.7766,520.149,305.96
osm_only_fastbaselines,42,1,Hammersmith and Fulham,276,HistAvg,0.7878,748.498,373.545
osm_only_fastbaselines,42,1,Hammersmith and Fulham,276,MLR,0.7812,754.605,370.41
osm_only_fastbaselines,42,1,Hammersmith and Fulham,276,RF,0.7788,758.48,369.251
osm_only_fastbaselines,42,1,Hammersmith and Fulham,276,XGBoost,0.7957,767.795,377.285
osm_only_fastbaselines,42,1,Haringey,461,HistAvg,0.8402,761.461,380.81
osm_only_fastbaselines,42,1,Haringey,461,MLR,0.8002,783.236,362.694
osm_only_fastbaselines,42,1,Haringey,461,RF,0.8079,784.225,366.177
osm_only_fastbaselines,42,1,Haringey,461,XGBoost,0.7916,759.759,358.798
osm_only_fastbaselines,42,1,Harrow,432,HistAvg,1.0881,369.502,256.035
osm_only_fastbaselines,42,1,Harrow,432,MLR,0.7726,372.277,181.806
osm_only_fastbaselines,42,1,Harrow,432,RF,0.774,373.407,182.121
osm_only_fastbaselines,42,1,Harrow,432,XGBoost,0.7521,364.668,176.98
osm_only_fastbaselines,42,1,Havering,691,HistAvg,1.6017,456.404,268.356
osm_only_fastbaselines,42,1,Havering,691,MLR,0.8335,436.192,139.653
osm_only_fastbaselines,42,1,Havering,691,RF,0.8125,399.429,136.126
osm_only_fastbaselines,42,1,Havering,691,XGBoost,0.8451,393.784,141.589
osm_only_fastbaselines,42,1,Hillingdon,706,HistAvg,1.3003,592.939,309.8
osm_only_fastbaselines,42,1,Hillingdon,706,MLR,0.8899,606.284,212.004
osm_only_fastbaselines,42,1,Hillingdon,706,RF,0.8785,598.734,209.294
osm_only_fastbaselines,42,1,Hillingdon,706,XGBoost,0.905,579.501,215.618
osm_only_fastbaselines,42,1,Hounslow,651,HistAvg,1.054,427.703,263.162
osm_only_fastbaselines,42,1,Hounslow,651,MLR,0.8059,437.452,201.217
osm_only_fastbaselines,42,1,Hounslow,651,RF,0.8109,440.438,202.473
osm_only_fastbaselines,42,1,Hounslow,651,XGBoost,0.8026,432.352,200.408
osm_only_fastbaselines,42,1,Islington,349,HistAvg,0.7866,736.434,408.65
osm_only_fastbaselines,42,1,Islington,349,MLR,0.7826,745.051,406.575
osm_only_fastbaselines,42,1,Islington,349,RF,0.7663,733.109,398.094
osm_only_fastbaselines,42,1,Islington,349,XGBoost,0.7841,746.281,407.381
osm_only_fastbaselines,42,1,Kensington and Chelsea,260,HistAvg,0.7473,516.034,323.957
osm_only_fastbaselines,42,1,Kensington and Chelsea,260,MLR,0.7474,496.892,324.021
osm_only_fastbaselines,42,1,Kensington and Chelsea,260,RF,0.7651,528.658,331.677
osm_only_fastbaselines,42,1,Kensington and Chelsea,260,XGBoost,0.7596,517.509,329.305
osm_only_fastbaselines,42,1,Kingston upon Thames,391,HistAvg,1.2094,569.502,281.785
osm_only_fastbaselines,42,1,Kingston upon Thames,391,MLR,0.8139,563.235,189.641
